,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
21,hart,HART_S6_P1234_R3,2024,2,210.5,235.51599999999996,Canola,NA,NA,686.96,0.0,NA,474.0024,27.98640000000006
22,hart,HART_S6_P1234_R3,2025,3,202.0,272.3210086956522,Wheat,NA,NA,2374.62,NA,NA,854.8631999999999,380.5421913043477
23,hart,HART_S9_P2341_R1,2023,1,213.0,236.50179999999997,canola,NA,NA,788.0,NA,NA,543.7199999999999,94.21819999999994
24,hart,HART_S9_P2341_R1,2024,2,202.0,221.59511175000003,Wheat,NA,NA,915.22,0.0,NA,329.4792,-94.11591175000004
25,hart,HART_S9_P2341_R1,2025,3,193.5,209.55079999999998,Barley,NA,NA,3085.98,NA,NA,960.356976,557.306176
26,hart,HART_S4.2_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1924.0,NA,NA,1479.556,1052.5367
27,hart,HART_S4.2_P1234_R3,2024,2,202.0,223.82467649999998,Wheat,NA,NA,2005.87,0.0,NA,722.1131999999999,296.2885234999999
28,hart,HART_S4.2_P1234_R3,2025,3,215.5,226.26579999999998,Canola,NA,NA,0.0,NA,NA,0.0,-441.7658
29,hart,HART_S1.2_P3123_R1,2023,1,202.0,235.75835,barley,NA,NA,4463.0,NA,NA,1388.8855999999998,951.1272499999998
30,hart,HART_S1.2_P3123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,38.04,0.0,NA,29.25276,-406.57164
31,hart,HART_S1.2_P3123_R1,2025,3,202.0,296.07100869565215,Wheat,NA,NA,2502.56,NA,NA,900.9216,402.85059130434786
32,hart,HART_S5_P0000_R3,2023,1,204.5,222.5193,lentil,NA,NA,1515.0,NA,NA,1165.035,738.0157000000002
33,hart,HART_S5_P0000_R3,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0.0,0.0,NA,0.0,-431.9444
34,hart,HART_S5_P0000_R3,2025,3,193.5,191.29080000000002,Oats,NA,NA,2047.1,NA,NA,515.8692,131.07839999999996
35,hart,HART_S10.2_P1231_R2,2023,1,236.575,227.7693,canola,lentil,NA,188.0,1095.0,NA,971.775,507.43070000000006
36,hart,HART_S10.2_P1231_R2,2024,2,202.0,250.74418625,Wheat,NA,NA,1389.78,0.0,NA,500.3208,47.57661375000001
37,hart,HART_S10.2_P1231_R2,2025,3,193.5,209.55079999999998,Barley,NA,NA,2569.09,NA,NA,799.500808,396.450008
38,hart,HART_S7_P2341_R1,2023,1,204.5,209.9862,field pea,NA,NA,1474.0,NA,NA,675.092,260.6058
39,hart,HART_S7_P2341_R1,2024,2,202.0,229.628198315,Wheat,NA,NA,1962.83,0.0,NA,706.6188,274.990601685
40,hart,HART_S7_P2341_R1,2025,3,193.5,209.55079999999998,Barley,NA,NA,2824.97,NA,NA,879.1306639999999,476.07986399999993
41,hart,HART_S1.3_P1231_R2,2023,1,204.5,222.5193,lentil,NA,NA,1273.0,NA,NA,978.937,551.9177
42,hart,HART_S1.3_P1231_R2,2024,2,202.0,243.052,Wheat,NA,NA,1784.78,0.0,NA,642.5208,197.46880000000002
43,hart,HART_S1.3_P1231_R2,2025,3,202.0,284.5508,Barley,NA,NA,2482.09,NA,NA,772.426408,285.87560800000006
44,hart,HART_S5_P0000_R5,2023,1,204.5,222.5193,lentil,NA,NA,1644.0,NA,NA,1264.236,837.2167000000002
45,hart,HART_S5_P0000_R5,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0.0,0.0,NA,0.0,-431.9444
46,hart,HART_S2.2_P0000_R3,2023,1,202.0,264.25835,wheat,NA,NA,3938.0,NA,NA,1417.6799999999998,951.4216499999998
47,hart,HART_S2.2_P0000_R3,2024,2,202.0,182.41727117500002,Barley,NA,NA,1115.2,0.0,NA,347.05024,-37.36703117500005
48,hart,HART_S2.2_P0000_R3,2025,3,204.5,365.5483,Lentil,NA,NA,1013.31,NA,NA,779.2353899999999,209.18708999999996
49,hart,HART_S4.2_P4123_R3,2023,1,202.0,235.75835,barley,NA,NA,3997.0,NA,NA,1243.8664,806.10805
50,hart,HART_S4.2_P4123_R3,2024,2,193.5,242.32439999999997,Lentil,NA,NA,795.22,0.0,NA,611.52418,175.69978000000003
51,hart,HART_S4.2_P4123_R3,2025,3,202.0,287.3101391304348,Wheat,NA,NA,2594.68,NA,NA,934.0848,444.7746608695652
52,hart,HART_S1.1_P2312_R2,2023,1,202.0,246.75835,wheat,NA,NA,2984.0,NA,NA,1074.24,625.48165
53,hart,HART_S1.1_P2312_R2,2024,2,202.0,205.85439999999997,Barley,NA,NA,1251.52,0.0,NA,389.473024,-18.38137599999996
54,hart,HART_S1.1_P2312_R2,2025,3,204.5,365.5483,Lentil,NA,NA,962.13,NA,NA,739.87797,169.82967000000002
55,hart,HART_S10.3_P2312_R1,2023,1,202.0,246.75834999999998,wheat,NA,NA,2799.0,NA,NA,1007.64,558.88165
56,hart,HART_S10.3_P2312_R1,2024,2,202.0,194.978155215,Barley,NA,NA,1380.43,0.0,NA,429.589816,32.611660785
57,hart,HART_S10.3_P2312_R1,2025,3,209.91899999999998,187.1908,Canola,Lentil,NA,99.33,557.43,NA,497.20137,100.09157000000002
58,hart,HART_S7_P2341_R3,2023,1,204.5,209.9862,field pea,NA,NA,1752.0,NA,NA,802.416,387.92980000000006
59,hart,HART_S7_P2341_R3,2024,2,202.0,229.628198315,Wheat,NA,NA,2078.26,0.0,NA,748.1736000000001,316.5454016850001
60,hart,HART_S7_P2341_R3,2025,3,193.5,209.55079999999998,Barley,NA,NA,2896.62,NA,NA,901.428144,498.377344
61,hart,HART_S8_P4123_R1,2023,1,202.0,246.75835,wheat,NA,NA,3383.0,NA,NA,1217.88,769.12165
62,hart,HART_S8_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,675.43,0.0,NA,519.40567,83.58126999999996
63,hart,HART_S8_P4123_R1,2025,3,202.0,277.83767536231886,Wheat,NA,NA,2558.85,NA,NA,921.186,441.3483246376812
64,hart,HART_S7_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1840.0,NA,NA,1414.96,987.9407000000001
65,hart,HART_S7_P1234_R1,2024,2,193.5,229.7944,Field pea,NA,NA,577.61,0.0,NA,264.54538,-158.74901999999997
66,hart,HART_S7_P1234_R1,2025,3,202.0,263.8644869565218,Wheat,NA,NA,2405.32,NA,NA,865.9152,400.05071304347825
67,hart,HART_S4.3_P2341_R3,2023,1,202.0,259.75834999999995,wheat,NA,NA,3352.0,NA,NA,1206.72,744.9616500000001
68,hart,HART_S4.3_P2341_R3,2024,2,210.5,274.07172099999997,Canola,NA,NA,62.39,0.0,NA,43.0491,-441.52262099999996
69,hart,HART_S4.3_P2341_R3,2025,3,193.5,209.55079999999998,Barley,NA,NA,2855.68,NA,NA,888.6876159999999,485.63681599999995
70,hart,HART_S2.2_P0000_R2,2023,1,202.0,264.25835,wheat,NA,NA,2881.0,NA,NA,1037.16,570.90165
71,hart,HART_S2.2_P0000_R2,2024,2,202.0,182.41727117500002,Barley,NA,NA,1687.0,0.0,NA,524.9943999999999,140.5771288249999
72,hart,HART_S2.2_P0000_R2,2025,3,204.5,365.54830000000004,Lentil,NA,NA,829.07,NA,NA,637.55483,67.50653
73,hart,HART_S10.2_P3123_R1,2023,1,202.0,213.25835,barley,NA,NA,4427.0,NA,NA,1377.6824,962.4240499999999
74,hart,HART_S10.2_P3123_R1,2024,2,198.63049999999998,226.42584116999998,Canola,Lentil,NA,148.7,156.52,NA,222.96688,-202.08946116999996
75,hart,HART_S10.2_P3123_R1,2025,3,202.0,299.7992695652174,Wheat,NA,NA,2466.73,NA,NA,888.0228,386.22353043478256
76,hart,HART_S10.1_P3123_R1,2023,1,193.5,190.25835,barley,NA,NA,4452.0,NA,NA,1385.4624,1001.7040499999998
77,hart,HART_S10.1_P3123_R1,2024,2,196.04325,203.29500000000002,Canola,Lentil,NA,40.43,501.3,NA,413.3964,14.058150000000012
78,hart,HART_S10.1_P3123_R1,2025,3,202.0,297.22318260869565,Wheat,NA,NA,2466.73,NA,NA,888.0228,388.7996173913043
79,hart,HART_S4.1_P2341_R3,2023,1,202.0,225.25835,wheat,NA,NA,3286.0,NA,NA,1182.96,755.70165
80,hart,HART_S4.1_P2341_R3,2024,2,210.5,254.733718125,Canola,NA,NA,112.17,0.0,NA,77.3973,-387.836418125
81,hart,HART_S4.1_P2341_R3,2025,3,193.5,209.5508,Barley,NA,NA,2415.56,NA,NA,751.722272,348.671472
82,hart,HART_S1.1_P3123_R1,2023,1,202.0,235.75834999999998,barley,NA,NA,3536.0,NA,NA,1100.4032,662.64485
83,hart,HART_S1.1_P3123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,696.52,0.0,NA,535.62388,99.79947999999996
84,hart,HART_S1.1_P3123_R1,2025,3,202.0,280.7484,Wheat,NA,NA,2292.73,NA,NA,825.3828,342.63439999999997
85,hart,HART_S7_P3412_R3,2023,1,202.0,246.75835,wheat,NA,NA,3275.0,NA,NA,1179.0,730.2416499999999
86,hart,HART_S7_P3412_R3,2024,2,202.0,214.90329390000002,Barley,NA,NA,1741.52,0.0,NA,541.961024,125.05773009999993
87,hart,HART_S7_P3412_R3,2025,3,204.5,365.5483,Lentil,NA,NA,1079.84,NA,NA,830.3969599999999,260.34865999999994
88,hart,HART_S7_P2341_R2,2023,1,204.5,209.9862,field pea,NA,NA,1582.0,NA,NA,724.556,310.06980000000004
89,hart,HART_S7_P2341_R2,2024,2,202.0,229.628198315,Wheat,NA,NA,1618.26,0.0,NA,582.5735999999999,150.94540168499995
90,hart,HART_S7_P2341_R2,2025,3,193.5,209.55079999999998,Barley,NA,NA,2466.73,NA,NA,767.6463759999999,364.59557599999994
91,hart,HART_S1.2_P2312_R1,2023,1,202.0,246.75835,wheat,NA,NA,3250.0,NA,NA,1170.0,721.2416499999999
92,hart,HART_S1.2_P2312_R1,2024,2,202.0,180.720449485,Barley,NA,NA,261.74,0.0,NA,81.453488,-301.266961485
93,hart,HART_S1.2_P2312_R1,2025,3,204.5,365.5483,Lentil,NA,NA,931.42,NA,NA,716.26198,146.21368
94,hart,HART_S4.2_P3412_R2,2023,1,213.0,236.5018,canola,NA,NA,573.0,NA,NA,395.37,-54.1318
95,hart,HART_S4.2_P3412_R2,2024,2,202.0,179.28229034,Barley,NA,NA,403.04,0.0,NA,125.426048,-255.85624234
96,hart,HART_S4.2_P3412_R2,2025,3,204.5,365.5483,Lentil,NA,NA,890.48,NA,NA,684.77912,114.73082000000005
97,hart,HART_S5_P0000_R2,2023,1,204.5,222.5193,lentil,NA,NA,1680.0,NA,NA,1291.92,864.9007000000001
98,hart,HART_S5_P0000_R2,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0.0,0.0,NA,0.0,-431.9444
99,hart,HART_S5_P0000_R2,2025,3,193.5,191.2908,Oats,NA,NA,2125.36,NA,NA,535.59072,150.79992000000004
100,hart,HART_S4.1_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1750.0,NA,NA,1345.75,918.7307000000001
101,hart,HART_S4.1_P1234_R3,2024,2,202.0,214.75948176,Wheat,NA,NA,2208.7,0.0,NA,795.132,378.37251824
102,hart,HART_S4.1_P1234_R3,2025,3,215.5,226.2658,Canola,NA,NA,0.0,NA,NA,0.0,-441.7658
103,hart,HART_S6_P2341_R1,2023,1,213.0,236.50179999999997,canola,NA,NA,500.0,NA,NA,345.0,-104.50179999999997
104,hart,HART_S6_P2341_R1,2024,2,202.0,189.60315159,Wheat,NA,NA,682.17,0.0,NA,245.5812,-146.02195159000001
105,hart,HART_S6_P2341_R1,2025,3,193.5,209.5508,Barley,NA,NA,2543.5,NA,NA,791.5372,388.4864
106,hart,HART_S1.3_P2312_R2,2023,1,202.0,259.75834999999995,wheat,NA,NA,2764.0,NA,NA,995.04,533.28165
107,hart,HART_S1.3_P2312_R2,2024,2,202.0,230.85440000000003,Barley,NA,NA,701.74,0.0,NA,218.381488,-214.47291200000004
108,hart,HART_S1.3_P2312_R2,2025,3,204.5,365.5483,Lentil,NA,NA,885.36,NA,NA,680.84184,110.79354000000006
109,hart,HART_S7_P3412_R2,2023,1,202.0,246.75834999999998,wheat,NA,NA,2820.0,NA,NA,1015.2,566.4416500000001
110,hart,HART_S7_P3412_R2,2024,2,202.0,214.90329390000002,Barley,NA,NA,731.52,0.0,NA,227.649024,-189.25426990000003
111,hart,HART_S7_P3412_R2,2025,3,204.5,365.5483,Lentil,NA,NA,921.19,NA,NA,708.39511,138.34681000000006
112,hart,HART_S4.1_P3412_R2,2023,1,213.0,215.0018,canola,NA,NA,537.0,NA,NA,370.53,-57.47180000000003
113,hart,HART_S4.1_P3412_R2,2024,2,202.0,204.75806106500002,Barley,NA,NA,371.96,0.0,NA,115.75395199999998,-291.004109065
114,hart,HART_S4.1_P3412_R2,2025,3,204.5,365.5483,Lentil,NA,NA,777.89,NA,NA,598.19741,28.149110000000007
115,hart,HART_S4.3_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1786.0,NA,NA,1373.434,946.4147
116,hart,HART_S4.3_P1234_R3,2024,2,202.0,255.72250499999998,Wheat,NA,NA,2382.17,0.0,NA,857.5812,399.858695
117,hart,HART_S4.3_P1234_R3,2025,3,215.5,226.2658,Canola,NA,NA,0.0,NA,NA,0.0,-441.7658
118,hart,HART_S4.3_P4123_R1,2023,1,202.0,258.75834999999995,barley,NA,NA,4350.0,NA,NA,1353.7199999999998,892.9616499999998
119,hart,HART_S4.3_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,414.57,0.0,NA,318.80433,-117.02007000000003
120,hart,HART_S4.3_P4123_R1,2025,3,202.0,312.0972695652174,Wheat,NA,NA,3019.45,NA,NA,1087.002,572.9047304347826
121,hart,HART_S1.2_P3123_R3,2023,1,202.0,235.75835,barley,NA,NA,3997.0,NA,NA,1243.8664,806.10805
122,hart,HART_S1.2_P3123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,807.83,0.0,NA,621.22127,185.39686999999998
123,hart,HART_S1.2_P3123_R3,2025,3,202.0,296.07100869565215,Wheat,NA,NA,2574.21,NA,NA,926.7156,428.64459130434784
124,hart,HART_S9_P2341_R3,2023,1,213.0,236.5018,canola,NA,NA,624.0,NA,NA,430.56,-18.9418
125,hart,HART_S9_P2341_R3,2024,2,202.0,221.59511175000003,Wheat,NA,NA,780.65,0.0,NA,281.034,-142.56111175000004
126,hart,HART_S9_P2341_R3,2025,3,193.5,209.55079999999998,Barley,NA,NA,2753.33,NA,NA,856.836296,453.78549599999997
127,hart,HART_S9_P3412_R1,2023,1,202.0,246.75835,wheat,NA,NA,3280.0,NA,NA,1180.8,732.0416499999999
128,hart,HART_S9_P3412_R1,2024,2,202.0,220.68351425,Barley,NA,NA,401.09,0.0,NA,124.819208,-297.86430625
129,hart,HART_S9_P3412_R1,2025,3,215.5,226.94779999999997,Vetch,NA,NA,0.0,NA,NA,0.0,-442.4478
130,hart,HART_S4.3_P4123_R3,2023,1,202.0,258.75834999999995,barley,NA,NA,3833.0,NA,NA,1192.8295999999998,732.0712499999998
131,hart,HART_S4.3_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,1221.96,0.0,NA,939.68724,503.86283999999995
132,hart,HART_S4.3_P4123_R3,2025,3,202.0,312.0972695652174,Wheat,NA,NA,3152.51,NA,NA,1134.9036,620.8063304347827
133,hart,HART_S3_P3412_R1,2023,1,204.5,222.5193,lentil,NA,NA,1607.0,NA,NA,1235.783,808.7637
134,hart,HART_S3_P3412_R1,2024,2,202.0,155.85440000000003,Barley,NA,NA,2572.83,0.0,NA,800.6646959999999,442.8102959999999
135,hart,HART_S3_P3412_R1,2025,3,204.5,365.5483,Lentil,NA,NA,1151.48,NA,NA,885.48812,315.43982
136,hart,HART_S10.1_P1231_R1,2023,1,235.225,227.7693,canola,lentil,NA,195.0,1034.0,NA,929.696,466.7017
137,hart,HART_S10.1_P1231_R1,2024,2,202.0,228.395073865,Wheat,NA,NA,1159.78,0.0,NA,417.5208,-12.874273864999992
138,hart,HART_S10.1_P1231_R1,2025,3,193.5,209.55079999999998,Barley,NA,NA,3004.09,NA,NA,934.872808,531.822008
139,hart,HART_S1.1_P2312_R1,2023,1,202.0,246.75834999999998,wheat,NA,NA,3327.0,NA,NA,1197.72,748.9616500000001
140,hart,HART_S1.1_P2312_R1,2024,2,202.0,205.85439999999997,Barley,NA,NA,681.74,0.0,NA,212.157488,-195.69691199999997
141,hart,HART_S1.1_P2312_R1,2025,3,204.5,365.5483,Lentil,NA,NA,1059.37,NA,NA,814.6555299999999,244.6072299999999
142,hart,HART_S1.2_P2312_R2,2023,1,202.0,246.75835,wheat,NA,NA,2871.0,NA,NA,1033.56,584.8016499999999
143,hart,HART_S1.2_P2312_R2,2024,2,202.0,180.720449485,Barley,NA,NA,509.57,0.0,NA,158.578184,-224.142265485
144,hart,HART_S1.2_P2312_R2,2025,3,204.5,365.5483,Lentil,NA,NA,859.77,NA,NA,661.16313,91.11483000000004
145,hart,HART_S5_P0000_R6,2023,1,204.5,222.5193,lentil,NA,NA,2062.0,NA,NA,1585.678,1158.6587000000002
146,hart,HART_S5_P0000_R6,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0.0,0.0,NA,0.0,-431.9444
147,hart,HART_S3_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1310.0,NA,NA,1007.39,580.3706999999999
148,hart,HART_S3_P1234_R2,2024,2,202.0,216.27188242000003,Wheat,NA,NA,1700.0,0.0,NA,612.0,193.72811757999997
149,hart,HART_S3_P1234_R2,2025,3,204.5,365.5483,Lentil,NA,NA,875.13,NA,NA,672.97497,102.92667
150,hart,HART_S1.2_P1231_R2,2023,1,204.5,222.5193,lentil,NA,NA,1608.0,NA,NA,1236.552,809.5327
151,hart,HART_S1.2_P1231_R2,2024,2,202.0,202.61067411000002,Wheat,NA,NA,2192.83,0.0,NA,789.4187999999999,384.8081258899999
152,hart,HART_S1.2_P1231_R2,2025,3,193.5,209.55079999999998,Barley,NA,NA,2589.56,NA,NA,805.8710719999999,402.82027199999993
153,hart,HART_S8_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1407.0,NA,NA,1081.983,654.9637
154,hart,HART_S8_P1234_R3,2024,2,202.0,214.29387340500003,Wheat,NA,NA,1884.35,0.0,NA,678.366,262.072126595
155,hart,HART_S8_P1234_R3,2025,3,193.5,209.55079999999998,Barley,NA,NA,2169.91,NA,NA,675.2759919999999,272.2251919999999
156,hart,HART_S10.2_P2312_R3,2023,1,202.0,218.75835,wheat,NA,NA,2881.0,NA,NA,1037.16,616.40165
157,hart,HART_S10.2_P2312_R3,2024,2,202.0,181.97245029500002,Barley,NA,NA,1719.78,0.0,NA,535.195536,151.22308570499993
158,hart,HART_S10.2_P2312_R3,2025,3,218.94575,191.50906086956522,Canola,Lentil,NA,53.67,624.16,NA,517.01134,106.55652913043482
159,hart,HART_S10.3_P1231_R2,2023,1,237.1,227.7693,canola,lentil,NA,198.0,1106.0,NA,987.134,522.2647
160,hart,HART_S10.3_P1231_R2,2024,2,202.0,232.17947586,Wheat,NA,NA,883.48,0.0,NA,318.0528,-116.12667586
161,hart,HART_S10.3_P1231_R2,2025,3,193.5,209.55079999999998,Barley,NA,NA,2359.26,NA,NA,734.201712,331.15091200000006
162,hart,HART_S3_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1515.0,NA,NA,1165.035,738.0157000000002
163,hart,HART_S3_P1234_R1,2024,2,202.0,216.27188242000003,Wheat,NA,NA,1806.52,0.0,NA,650.3471999999999,232.0753175799999
164,hart,HART_S3_P1234_R1,2025,3,204.5,365.5483,Lentil,NA,NA,885.36,NA,NA,680.84184,110.79354000000006
165,hart,HART_S4.2_P3412_R3,2023,1,213.0,236.5018,canola,NA,NA,307.0,NA,NA,211.83,-237.6718
166,hart,HART_S4.2_P3412_R3,2024,2,202.0,179.28229034,Barley,NA,NA,174.13,0.0,NA,54.18925599999999,-327.09303434000003
167,hart,HART_S4.2_P3412_R3,2025,3,204.5,365.5483,Lentil,NA,NA,895.6,NA,NA,688.7164,118.66810000000004
168,hart,HART_S3_P3412_R2,2023,1,204.5,222.5193,lentil,NA,NA,1561.0,NA,NA,1200.409,773.3897000000002
169,hart,HART_S3_P3412_R2,2024,2,202.0,155.85440000000003,Barley,NA,NA,2033.04,0.0,NA,632.6820479999999,274.82764799999984
170,hart,HART_S3_P3412_R2,2025,3,204.5,365.5483,Lentil,NA,NA,931.42,NA,NA,716.26198,146.21368
171,hart,HART_S2.3_P0000_R2,2023,1,202.0,285.75834999999995,wheat,NA,NA,3737.0,NA,NA,1345.32,857.56165
172,hart,HART_S2.3_P0000_R2,2024,2,202.0,182.76499213000002,Barley,NA,NA,743.5,0.0,NA,231.3772,-153.38779213000004
173,hart,HART_S2.3_P0000_R2,2025,3,204.5,365.5483,Lentil,NA,NA,951.89,NA,NA,732.00341,161.95511000000005
174,hart,HART_S5_P0000_R9,2023,1,204.5,222.5193,lentil,NA,NA,1211.0,NA,NA,931.259,504.2397
175,hart,HART_S5_P0000_R9,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0.0,0.0,NA,0.0,-431.9444
176,hart,HART_S4.2_P4123_R2,2023,1,202.0,235.75835,barley,NA,NA,3475.0,NA,NA,1081.4199999999998,643.6616499999998
177,hart,HART_S4.2_P4123_R2,2024,2,193.5,242.32439999999997,Lentil,NA,NA,717.61,0.0,NA,551.84209,116.01769000000002
178,hart,HART_S4.2_P4123_R2,2025,3,202.0,287.31013913043483,Wheat,NA,NA,2395.09,NA,NA,862.2324,372.92226086956515
179,hart,HART_S6_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1350.0,NA,NA,1038.15,611.1307000000002
180,hart,HART_S6_P1234_R2,2024,2,210.5,235.51599999999996,Canola,NA,NA,4.57,0.0,NA,3.1533,-442.86269999999996
181,hart,HART_S6_P1234_R2,2025,3,202.0,272.3210086956522,Wheat,NA,NA,1878.2,NA,NA,676.152,201.83099130434783
182,hart,HART_S6_P4123_R1,2023,1,202.0,235.75835,barley,NA,NA,4478.0,NA,NA,1393.5536,955.7952499999999
183,hart,HART_S6_P4123_R1,2024,2,193.5,242.32439999999997,Lentil,NA,NA,490.87,0.0,NA,377.47903,-58.345369999999946
184,hart,HART_S6_P4123_R1,2025,3,224.0,240.17406086956527,Canola,NA,NA,0.0,NA,NA,0.0,-464.17406086956527
185,hart,HART_S8_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1433.0,NA,NA,1101.977,674.9577000000002
186,hart,HART_S8_P1234_R2,2024,2,202.0,214.29387340500003,Wheat,NA,NA,2115.87,0.0,NA,761.7131999999999,345.4193265949999
187,hart,HART_S8_P1234_R2,2025,3,193.5,209.55079999999998,Barley,NA,NA,2456.5,NA,NA,764.4627999999999,361.4119999999999
188,hart,HART_S10.3_P2312_R3,2023,1,202.0,246.75835,wheat,NA,NA,3173.0,NA,NA,1142.28,693.5216499999999
189,hart,HART_S10.3_P2312_R3,2024,2,202.0,194.978155215,Barley,NA,NA,1013.48,0.0,NA,315.394976,-81.583179215
190,hart,HART_S10.3_P2312_R3,2025,3,209.43925000000002,187.1908,Canola,Lentil,NA,112.91,524.66,NA,481.37144,84.74139
191,hart,HART_S10.2_P2312_R2,2023,1,202.0,218.75835,wheat,NA,NA,2851.0,NA,NA,1026.36,605.6016499999998
192,hart,HART_S10.2_P2312_R2,2024,2,202.0,181.97245029500002,Barley,NA,NA,1115.22,0.0,NA,347.056464,-36.91598629500001
193,hart,HART_S10.2_P2312_R2,2025,3,214.95725,191.50906086956522,Canola,Lentil,NA,72.34,445.95,NA,392.85015,-13.61616086956522
194,hart,HART_S10.1_P2312_R3,2023,1,193.5,190.25834999999998,wheat,NA,NA,2636.0,NA,NA,948.96,565.2016500000001
195,hart,HART_S10.1_P2312_R3,2024,2,202.0,193.16680829999999,Barley,NA,NA,1103.91,0.0,NA,343.536792,-51.630016299999994
196,hart,HART_S10.1_P2312_R3,2025,3,206.0265,187.1908,Canola,Lentil,NA,50.21,450.85,NA,381.3485500000001,-11.868749999999892
197,hart,HART_S4.1_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1602.0,NA,NA,1231.938,804.9187000000002
198,hart,HART_S4.1_P1234_R1,2024,2,202.0,214.75948176,Wheat,NA,NA,1731.09,0.0,NA,623.1923999999999,206.4329182399999
199,hart,HART_S4.1_P1234_R1,2025,3,215.5,226.26579999999998,Canola,NA,NA,0.0,NA,NA,0.0,-441.7658
