,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
0,roseworthy,ROSEWORTHY_S8_P0121_R1,2024,1,182.5,394.53,Lentil,,,,,,532.453507235,-44.57649276500001
1,roseworthy,ROSEWORTHY_S1.2_P3123_R2,2023,1,279.0,592.1894,Lentil,,,,,,1532.018,660.8286
2,roseworthy,ROSEWORTHY_S1.2_P3123_R2,2023,2,193.5,478.53000000000003,Lentil,,,,,,648.88009732,-23.149902680000025
3,roseworthy,ROSEWORTHY_S1.2_P3123_R3,2023,1,268.0,592.1894,Lentil,,,,,,1564.5,704.3106
4,roseworthy,ROSEWORTHY_S1.2_P3123_R3,2023,2,193.5,478.53000000000003,Lentil,,,,,,479.82113296,-192.20886704000003
5,roseworthy,ROSEWORTHY_S6_P0000_R1,2023,1,257.0,592.1894,Lentil,,,,,,1949.64,1100.4506000000001
6,roseworthy,ROSEWORTHY_S6_P0000_R1,2023,2,202.0,258.456,Lentil,,,,,,5.35813376868,-455.09786623132004
7,roseworthy,ROSEWORTHY_S3_P1212_R2,2023,1,248.5,576.9044,Lentil,,,,,,0.0,-825.4044
8,roseworthy,ROSEWORTHY_S3_P1212_R2,2023,2,193.5,249.936,Lentil,,,,,,697.1455355700001,253.7095355700001
9,roseworthy,ROSEWORTHY_S3_P2121_R2,2023,1,257.0,592.1894,Lentil,,,,,,1771.492,922.3026
10,roseworthy,ROSEWORTHY_S3_P2121_R2,2023,2,182.5,298.45500000000004,Lentil,,,,,,0.0,-480.95500000000004
11,roseworthy,ROSEWORTHY_S4_P3123_R3,2023,1,270.5,558.6094,Lentil,,,,,,1381.474,552.3645999999999
12,roseworthy,ROSEWORTHY_S4_P3123_R3,2023,2,193.5,267.18,Lentil,,,,,,478.10048451901,17.420484519010017
13,roseworthy,ROSEWORTHY_S4_P2312_R3,2023,1,270.5,816.4513999999999,Lentil,,,,,,1490.72,403.7686000000001
14,roseworthy,ROSEWORTHY_S4_P2312_R3,2023,2,171.5,232.98000000000002,Lentil,,,,,,437.6179096296,33.13790962959996
15,roseworthy,ROSEWORTHY_S5_P0000_R3,2023,1,285.0,695.1294,Lentil,,,,,,987.114,6.9846
16,roseworthy,ROSEWORTHY_S5_P0000_R3,2023,2,193.5,249.936,Lentil,,,,,,568.020849,124.58484899999999
17,roseworthy,ROSEWORTHY_S8_P0212_R3,2024,1,180.0,231.98,Lentil,,,,,,376.0695445032,-35.91045549679998
18,roseworthy,ROSEWORTHY_S2_P1212_R1,2023,1,281.5,786.8794,Lentil,,,,,,1319.5,251.12059999999997
19,roseworthy,ROSEWORTHY_S2_P1212_R1,2023,2,202.0,289.93600000000004,Lentil,,,,,,1189.61266281,697.67666281
20,roseworthy,ROSEWORTHY_S1.1_P3123_R1,2023,1,279.0,592.1894,Lentil,,,,,,1567.48,696.2906
21,roseworthy,ROSEWORTHY_S1.1_P3123_R1,2023,2,193.5,478.53,Lentil,,,,,,697.5038967,25.47389670000007
22,roseworthy,ROSEWORTHY_S4_P2312_R1,2023,1,270.5,816.4513999999999,Lentil,,,,,,1398.38,311.4286000000002
23,roseworthy,ROSEWORTHY_S4_P2312_R1,2023,2,182.5,232.98000000000002,Lentil,,,,,,321.97640761519995,-93.50359238480007
24,roseworthy,ROSEWORTHY_S3_P1212_R3,2023,1,259.5,576.9044,Lentil,,,,,,0.0,-836.4044
25,roseworthy,ROSEWORTHY_S3_P1212_R3,2023,2,182.5,249.936,Lentil,,,,,,612.02184681,179.58584681000005
26,roseworthy,ROSEWORTHY_S2_P2121_R3,2023,1,279.0,592.1894,Lentil,,,,,,1078.132,206.94260000000008
27,roseworthy,ROSEWORTHY_S2_P2121_R3,2023,2,182.5,478.53,Lentil,,,,,,590.2047162700001,-70.82528372999991
28,roseworthy,ROSEWORTHY_S1.2_P3123_R1,2023,1,268.0,592.1894,Lentil,,,,,,1510.562,650.3725999999999
29,roseworthy,ROSEWORTHY_S1.2_P3123_R1,2023,2,182.5,478.53000000000003,Lentil,,,,,,672.1926783,11.162678299999982
