,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
105,warrambine,WARRAMBINE_S1_P2121_R2,2023,1,232.5,775.8506,Lentil,,,,,,1206.08,197.72939999999994
106,warrambine,WARRAMBINE_S1_P2121_R1,2023,1,221.5,775.8506,Lentil,,,,,,1320.32,322.96939999999995
107,warrambine,WARRAMBINE_S3_P3123_R2,2023,1,221.5,775.8506,Lentil,,,,,,979.2,-18.15059999999994
108,warrambine,WARRAMBINE_S1_P1212_R2,2023,1,232.5,708.108,Lentil,,,,,,1750.32,809.712
109,warrambine,WARRAMBINE_S4_P1231_R1,2023,1,204.5,458.03800000000007,Lentil,,,,,,0.0,-662.538
110,warrambine,WARRAMBINE_S2_P1231_R2,2023,1,215.5,703.663,Lentil,,,,,,2118.42,1199.257
111,warrambine,WARRAMBINE_S5_P1231_R3,2023,1,248.5,611.001,Lentil,,,,,,0.0,-859.501
112,warrambine,WARRAMBINE_S3_P1231_R3,2023,1,215.5,609.8009999999999,Lentil,,,,,,1489.202,663.9010000000001
113,warrambine,WARRAMBINE_S3_P1231_R2,2023,1,237.5,609.8009999999999,Lentil,,,,,,1614.5800000000002,767.2790000000002
114,warrambine,WARRAMBINE_S4_P2312_R2,2023,1,221.5,708.108,Lentil,,,,,,2255.44,1325.832
115,warrambine,WARRAMBINE_S6_P0000_R1,2023,1,215.5,557.813,Lentil,,,,,,1057.89,284.5770000000001
116,warrambine,WARRAMBINE_S4_P3123_R3,2023,1,232.5,775.8506,Lentil,,,,,,1730.88,722.5294000000001
117,warrambine,WARRAMBINE_S7_P0000_R3,2023,1,204.5,741.1006,Lentil,,,,,,1576.0,630.3994
118,warrambine,WARRAMBINE_S3_P2312_R2,2023,1,243.5,708.108,Lentil,,,,,,2190.32,1238.7120000000002
119,warrambine,WARRAMBINE_S5_P3123_R1,2023,1,232.5,775.8506,Lentil,,,,,,1305.92,297.5694000000001
120,warrambine,WARRAMBINE_S1_P2121_R3,2023,1,243.5,775.8506,Lentil,,,,,,1221.76,202.4094
121,warrambine,WARRAMBINE_S2_P2312_R1,2023,1,254.5,708.108,Lentil,,,,,,1524.16,561.5520000000001
122,warrambine,WARRAMBINE_S6_P0000_R2,2023,1,193.5,557.813,Lentil,,,,,,1394.38,643.0670000000001
123,warrambine,WARRAMBINE_S5_P3123_R3,2023,1,221.5,775.8506,Lentil,,,,,,1389.12,391.7693999999999
124,warrambine,WARRAMBINE_S3_P3123_R1,2023,1,232.5,775.8506,Lentil,,,,,,1178.88,170.52940000000012
125,warrambine,WARRAMBINE_S2_P2312_R3,2023,1,232.5,708.108,Lentil,,,,,,2476.32,1535.7120000000002
126,warrambine,WARRAMBINE_S4_P3123_R2,2023,1,232.5,775.8506,Lentil,,,,,,1136.32,127.96939999999995
127,warrambine,WARRAMBINE_S4_P2312_R1,2023,1,232.5,708.108,Lentil,,,,,,1622.72,682.1120000000001
128,warrambine,WARRAMBINE_S5_P2312_R2,2023,1,243.5,708.108,Lentil,,,,,,2590.72,1639.1119999999999
129,warrambine,WARRAMBINE_S2_P3123_R1,2023,1,221.5,775.8506,Lentil,,,,,,1446.08,448.72939999999994
130,warrambine,WARRAMBINE_S5_P2312_R3,2023,1,232.5,708.108,Lentil,,,,,,2350.48,1409.872
131,warrambine,WARRAMBINE_S2_P3123_R2,2023,1,232.5,775.8506,Lentil,,,,,,1181.76,173.4094
132,warrambine,WARRAMBINE_S4_P1231_R2,2023,1,215.5,458.03800000000007,Lentil,,,,,,0.0,-673.538
133,warrambine,WARRAMBINE_S2_P2312_R2,2023,1,221.5,708.108,Lentil,,,,,,2195.6,1265.992
134,warrambine,WARRAMBINE_S3_P2312_R1,2023,1,232.5,708.108,Lentil,,,,,,2564.32,1623.7120000000002
135,warrambine,WARRAMBINE_S5_P1231_R2,2023,1,237.5,611.001,Lentil,,,,,,0.0,-848.501
136,warrambine,WARRAMBINE_S2_P1231_R3,2023,1,215.5,703.663,Lentil,,,,,,1691.8200000000002,772.6570000000002
137,warrambine,WARRAMBINE_S4_P2312_R3,2023,1,232.5,708.108,Lentil,,,,,,2816.0,1875.392
138,warrambine,WARRAMBINE_S5_P1231_R1,2023,1,248.5,611.001,Lentil,,,,,,0.0,-859.501
139,warrambine,WARRAMBINE_S7_P0000_R2,2023,1,204.5,771.1006,Lentil,,,,,,1512.64,537.0394000000001
140,warrambine,WARRAMBINE_S5_P2312_R1,2023,1,221.5,708.108,Lentil,,,,,,2414.72,1485.1119999999999
141,warrambine,WARRAMBINE_S2_P1231_R1,2023,1,215.5,703.663,Lentil,,,,,,2650.86,1731.6970000000001
142,warrambine,WARRAMBINE_S6_P0000_R3,2023,1,204.5,557.813,Lentil,,,,,,1170.64,408.3270000000001
143,warrambine,WARRAMBINE_S7_P0000_R1,2023,1,215.5,815.3506,Lentil,,,,,,1212.48,181.62940000000003
144,warrambine,WARRAMBINE_S2_P3123_R3,2023,1,221.5,775.8506,Lentil,,,,,,1191.36,194.0093999999999
145,warrambine,WARRAMBINE_S4_P3123_R1,2023,1,232.5,775.8506,Lentil,,,,,,1328.32,319.96939999999995
146,warrambine,WARRAMBINE_S3_P1231_R1,2023,1,226.5,609.8009999999999,Lentil,,,,,,1798.137,961.836
147,warrambine,WARRAMBINE_S1_P1212_R1,2023,1,232.5,708.108,Lentil,,,,,,2180.64,1240.032
148,warrambine,WARRAMBINE_S1_P1212_R3,2023,1,243.5,708.108,Lentil,,,,,,2070.64,1119.032
149,warrambine,WARRAMBINE_S5_P3123_R2,2023,1,232.5,775.8506,Lentil,,,,,,1298.56,290.20939999999996
150,edillilie,EDILLILIE_S1.3_P1212_R3,2023,1,149.5,266.847,Lentil,,,,,,1571.68,1155.333
151,edillilie,EDILLILIE_S1.3_P2121_R2,2023,1,171.5,171.02859999999998,Lentil,,,,,,1201.6,859.0713999999999
152,edillilie,EDILLILIE_S1.2 _P1212_R3,2023,1,160.5,266.847,Lentil,,,,,,1293.6,866.2529999999999
153,edillilie,EDILLILIE_S1.3_P2121_R1,2023,1,160.5,171.02859999999998,Lentil,,,,,,1072.0,740.4714
154,edillilie,EDILLILIE_S1.3_P1212_R1,2023,1,171.5,266.847,Lentil,,,,,,1822.48,1384.133
155,edillilie,EDILLILIE_S3_P1234_R2,2023,1,160.5,108.853,Lentil,,,,,,804.0600000000001,534.7070000000001
156,edillilie,EDILLILIE_S2.2_P3412_R3,2023,1,160.5,171.02859999999998,Lentil,,,,,,1209.92,878.3914000000001
157,edillilie,EDILLILIE_S3_P3412_R2,2023,1,171.5,171.02859999999998,Lentil,,,,,,1128.0,785.4714
158,edillilie,EDILLILIE_S2.2_P1234_R1,2023,1,171.5,108.853,Lentil,,,,,,1179.0,898.647
159,edillilie,EDILLILIE_S2.1_P2341_R3,2023,1,149.5,266.847,Lentil,,,,,,1312.96,896.613
160,edillilie,EDILLILIE_S1.1 _P2121_R1,2023,1,171.5,171.02859999999998,Lentil,,,,,,1290.56,948.0314
161,edillilie,EDILLILIE_S3_P1234_R3,2023,1,171.5,108.853,Lentil,,,,,,1191.24,910.8870000000001
162,edillilie,EDILLILIE_S2.2_P1234_R3,2023,1,160.5,108.853,Lentil,,,,,,1280.25,1010.897
163,edillilie,EDILLILIE_S2.1_P2341_R1,2023,1,160.5,266.847,Lentil,,,,,,1682.56,1255.213
164,edillilie,EDILLILIE_S3_P2341_R2,2023,1,160.5,266.84700000000004,Lentil,,,,,,1200.32,772.973
165,edillilie,EDILLILIE_S1.1_P2121_R2,2023,1,171.5,171.02859999999998,Lentil,,,,,,1182.4,839.8714000000001
166,edillilie,EDILLILIE_S2.1_P4123_R1,2023,1,160.5,171.02859999999998,Lentil,,,,,,1626.24,1294.7114000000001
167,edillilie,EDILLILIE_S2.1_P3412_R2,2023,1,149.5,171.02859999999998,Lentil,,,,,,1379.2,1058.6714000000002
168,edillilie,EDILLILIE_S3_P3412_R1,2023,1,149.5,171.02859999999998,Lentil,,,,,,1271.04,950.5114
169,edillilie,EDILLILIE_S3_P4123_R1,2023,1,171.5,171.02859999999998,Lentil,,,,,,1230.72,888.1914
170,edillilie,EDILLILIE_S2.1_P1234_R1,2023,1,160.5,108.853,Lentil,,,,,,1125.0,855.647
171,edillilie,EDILLILIE_S2.2_P1234_R2,2023,1,171.5,108.853,Lentil,,,,,,1285.5,1005.147
172,edillilie,EDILLILIE_S1.1_P2121_R3,2023,1,160.5,171.02859999999998,Lentil,,,,,,1295.36,963.8313999999999
173,edillilie,EDILLILIE_S2.2_P4123_R2,2023,1,171.5,171.02859999999998,Lentil,,,,,,1014.4,671.8714
174,edillilie,EDILLILIE_S2.1_P4123_R3,2023,1,171.5,171.02859999999998,Lentil,,,,,,1155.52,812.9914
175,edillilie,EDILLILIE_S1.1_P1212_R1,2023,1,160.5,266.847,Lentil,,,,,,2119.92,1692.573
176,edillilie,EDILLILIE_S2.2_P4123_R3,2023,1,171.5,171.02859999999998,Lentil,,,,,,1223.68,881.1514000000001
177,edillilie,EDILLILIE_S2.2_P3412_R1,2023,1,160.5,171.02859999999998,Lentil,,,,,,1300.8,969.2714
178,edillilie,EDILLILIE_S1.2 _P1212_R2,2023,1,160.5,266.847,Lentil,,,,,,1191.52,764.173
179,edillilie,EDILLILIE_S1.2 _P2121_R1,2023,1,171.5,171.02859999999998,Lentil,,,,,,1357.76,1015.2314
180,edillilie,EDILLILIE_S3_P4123_R3,2023,1,160.5,171.02859999999998,Lentil,,,,,,1170.24,838.7114
181,edillilie,EDILLILIE_S2.1_P3412_R1,2023,1,149.5,171.02859999999998,Lentil,,,,,,1362.56,1042.0313999999998
182,edillilie,EDILLILIE_S1.2 _P2121_R2,2023,1,149.5,171.02859999999998,Lentil,,,,,,1322.88,1002.3514000000001
183,edillilie,EDILLILIE_S2.2_P2341_R2,2023,1,160.5,266.847,Lentil,,,,,,1411.52,984.173
184,edillilie,EDILLILIE_S1.1_P1212_R3,2023,1,149.5,266.847,Lentil,,,,,,1489.84,1073.493
185,edillilie,EDILLILIE_S2.1_P2341_R2,2023,1,171.5,266.847,Lentil,,,,,,1280.4,842.0530000000001
186,edillilie,EDILLILIE_S2.2_P4123_R1,2023,1,160.5,171.02859999999998,Lentil,,,,,,1163.2,831.6714000000001
187,edillilie,EDILLILIE_S1.2 _P2121_R3,2023,1,149.5,171.02859999999998,Lentil,,,,,,1289.6,969.0713999999999
188,edillilie,EDILLILIE_S1.3_P2121_R3,2023,1,160.5,171.0286,Lentil,,,,,,1299.52,967.9914
189,edillilie,EDILLILIE_S2.2 _P2341_R1,2023,1,160.5,266.847,Lentil,,,,,,1653.52,1226.173
190,edillilie,EDILLILIE_S3_P2341_R1,2023,1,160.5,266.847,Lentil,,,,,,1666.72,1239.373
191,edillilie,EDILLILIE_S3_P1234_R1,2023,1,160.5,108.853,Lentil,,,,,,1126.98,857.6270000000001
192,edillilie,EDILLILIE_S1.2 _P1212_R1,2023,1,171.5,266.847,Lentil,,,,,,1822.48,1384.133
193,edillilie,EDILLILIE_S1.1_P1212_R2,2023,1,160.5,266.847,Lentil,,,,,,1327.04,899.693
194,edillilie,EDILLILIE_S3_P4123_R2,2023,1,160.5,171.02859999999998,Lentil,,,,,,1120.0,788.4714
195,edillilie,EDILLILIE_S2.2_P3412_R2,2023,1,171.5,171.02859999999998,Lentil,,,,,,1191.04,848.5114
196,edillilie,EDILLILIE_S2.1_P1234_R2,2023,1,160.5,108.853,Lentil,,,,,,1234.5,965.147
197,edillilie,EDILLILIE_S2.2_P2341_R3,2023,1,160.5,266.847,Lentil,,,,,,1395.68,968.3330000000001
198,edillilie,EDILLILIE_S3_P3412_R3,2023,1,171.5,171.02859999999998,Lentil,,,,,,1110.4,767.8714000000001
199,edillilie,EDILLILIE_S3_P2341_R3,2023,1,160.5,266.847,Lentil,,,,,,1647.36,1220.013
200,edillilie,EDILLILIE_S2.1_P1234_R3,2023,1,160.5,108.853,Lentil,,,,,,1176.75,907.397
201,edillilie,EDILLILIE_S2.1_P3412_R3,2023,1,160.5,171.0286,Lentil,,,,,,1214.72,883.1914
202,edillilie,EDILLILIE_S2.1_P4123_R2,2023,1,171.5,171.02859999999998,Lentil,,,,,,1289.6,947.0713999999999
203,edillilie,EDILLILIE_S1.3_P1212_R2,2023,1,149.5,266.847,Lentil,,,,,,1635.04,1218.693
204,manang,MANANG_S1.1_P2312_R3,2023,1,213.0,458.82,Lentil,,,,,,1065.92,394.1000000000001
205,manang,MANANG_S1.1_P2312_R3,2024,2,213.0,315.7692,Lentil,,,,,,640.0,111.23079999999999
206,manang,MANANG_S3_P2312_R3,2023,1,193.5,501.3472,Lentil,,,,,,656.25,-38.59719999999999
207,manang,MANANG_S3_P2312_R3,2024,2,221.5,402.6359803,Lentil,,,,,,832.0,207.86401969999997
208,manang,MANANG_S8.2_P1231_R3,2023,1,215.5,524.5,Lentil,,,,,,0.0,-740.0
209,manang,MANANG_S8.2_P1231_R3,2024,2,221.5,363.6054763,Lentil,,,,,,640.0,54.89452369999998
210,manang,MANANG_S7_P3123_R2,2023,1,202.0,434.32,Lentil,,,,,,860.8000000000001,224.48000000000008
211,manang,MANANG_S5_P4123_R2,2023,1,191.0,434.32,Lentil,,,,,,752.96,127.64000000000004
212,manang,MANANG_S5_P4123_R2,2024,2,193.5,189.30169999999998,Lentil,,,,,,225.0,-157.80169999999998
213,manang,MANANG_S4_P1234_R3,2023,1,226.5,501.3472,Lentil,,,,,,663.0,-64.84719999999999
