plotID,year,month,day,name,unitsAppliedKgOrLitres,appliedAmount,comments
EDILLILIE_S3_P2341_R3,2023,7,24,Aviator Xpro,L,0.6,0.6L/ha applied - Prophylactic control of UCI Blackleg in line with district practice. 
EDILLILIE_S3_P3412_R1,2023,9,1,Amistar,L,0.4,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice 
EDILLILIE_S3_P3412_R1,2023,5,29,Prosaro ,L,0.3,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25"
EDILLILIE_S3_P3412_R2,2023,9,1,Amistar,L,0.4,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice 
EDILLILIE_S3_P3412_R2,2023,5,29,Prosaro ,L,0.3,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25"
EDILLILIE_S3_P3412_R3,2023,9,1,Amistar,L,0.4,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice 
EDILLILIE_S3_P3412_R3,2023,5,29,Prosaro ,L,0.3,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25"
EDILLILIE_S3_P4123_R1,2023,9,1,Amistar,L,0.4,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice 
EDILLILIE_S3_P4123_R1,2023,5,29,Prosaro ,L,0.3,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25"
EDILLILIE_S3_P4123_R2,2023,9,1,Amistar,L,0.4,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice 
EDILLILIE_S3_P4123_R2,2023,5,29,Prosaro ,L,0.3,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25"
EDILLILIE_S3_P4123_R3,2023,9,1,Amistar,L,0.4,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice 
EDILLILIE_S3_P4123_R3,2023,5,29,Prosaro ,L,0.3,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25"
