,plotID,errorLocation,errorType,errorMsg
40,STREATHAM_S1.4_P1212_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
41,STREATHAM_S1.4_P1212_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
42,STREATHAM_S2.2_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
43,STREATHAM_S2.2_P3412_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
44,STREATHAM_S2.2_P3412_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
45,STREATHAM_S2.4_P2341_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
46,STREATHAM_S2.4_P2341_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
47,STREATHAM_S2.4_P2341_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
48,STREATHAM_S1.2_P1212_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
49,STREATHAM_S1.2_P1212_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
50,STREATHAM_S1.2_P1212_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
51,STREATHAM_S2.2_P2341_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
52,STREATHAM_S2.2_P2341_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
53,STREATHAM_S2.2_P2341_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
54,STREATHAM_S1.3_P1212_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
55,STREATHAM_S1.3_P1212_R2,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
56,STREATHAM_S1.3_P1212_R3,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
57,STREATHAM_S2.3_P3412_R1,"('name',)",value_error,"Value error, Herbicide product Precept must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
