,plotID,errorLocation,errorType,errorMsg
46,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
47,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
48,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
49,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
50,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
51,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
52,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
53,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
54,STREATHAM_S1.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
55,STREATHAM_S1.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
56,STREATHAM_S1.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
57,STREATHAM_S1.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
58,STREATHAM_S1.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
59,STREATHAM_S1.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
60,STREATHAM_S2.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
61,STREATHAM_S2.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
62,STREATHAM_S2.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
63,STREATHAM_S2.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
64,STREATHAM_S2.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
65,STREATHAM_S2.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
66,STREATHAM_S2.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
67,STREATHAM_S2.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
68,STREATHAM_S2.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
69,STREATHAM_S2.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
70,STREATHAM_S2.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
71,STREATHAM_S2.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
72,STREATHAM_S5_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S5_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
73,STREATHAM_S5_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S5_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
74,STREATHAM_S5_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S5_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
75,STREATHAM_S5_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S5_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
76,STREATHAM_S5_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S5_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
77,STREATHAM_S5_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S5_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
78,STREATHAM_S1.1_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.1_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
79,STREATHAM_S1.1_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.1_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
80,STREATHAM_S1.1_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.1_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
81,STREATHAM_S1.1_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.1_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
82,STREATHAM_S1.1_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S1.1_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
