plotID,year,month,day,name,unitsAppliedKgOrLitres,appliedAmount,comments
MANANG_S4_P2341_R3,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S4_P2341_R3,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S8.1_P1231_R1,2023,4,29,Avadex,L,2,at sowing
MANANG_S8.1_P1231_R1,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S8.1_P1231_R1,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S8.1_P1231_R1,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S8.1_P1231_R1,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S8.1_P1231_R2,2023,4,29,Avadex,L,2,at sowing
MANANG_S8.1_P1231_R2,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S8.1_P1231_R2,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S8.1_P1231_R2,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S8.1_P1231_R2,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S8.1_P1231_R3,2023,4,29,Avadex,L,2,at sowing
MANANG_S8.1_P1231_R3,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S8.1_P1231_R3,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S8.1_P1231_R3,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S8.1_P1231_R3,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S8.2_P1231_R1,2023,4,29,Avadex,L,2,at sowing
MANANG_S8.2_P1231_R1,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S8.2_P1231_R1,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S8.2_P1231_R1,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S8.2_P1231_R1,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S8.2_P1231_R2,2023,4,29,Avadex,L,2,at sowing
MANANG_S8.2_P1231_R2,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S8.2_P1231_R2,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S8.2_P1231_R2,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S8.2_P1231_R2,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S8.2_P1231_R3,2023,4,29,Avadex,L,2,at sowing
MANANG_S8.2_P1231_R3,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S8.2_P1231_R3,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S8.2_P1231_R3,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S8.2_P1231_R3,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S9_P1231_R1,2023,4,29,Avadex,L,2,at sowing
MANANG_S9_P1231_R1,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S9_P1231_R1,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S9_P1231_R1,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S9_P1231_R1,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S9_P1231_R2,2023,4,29,Avadex,L,2,at sowing
MANANG_S9_P1231_R2,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S9_P1231_R2,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S9_P1231_R2,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S9_P1231_R2,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S9_P1231_R3,2023,4,29,Avadex,L,2,at sowing
MANANG_S9_P1231_R3,2023,4,29,Glyphosate 450,L,3,at sowing
MANANG_S9_P1231_R3,2023,4,29,Propyzamide,L,1,at sowing
MANANG_S9_P1231_R3,2023,4,29,Simazine,kg,0.8,at sowing
MANANG_S9_P1231_R3,2023,4,29,Trifluralin,L,1.5,at sowing
MANANG_S1.1_P1231_R1,2023,5,17,Avadex,L,3,at sowing
MANANG_S1.1_P1231_R1,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S1.1_P1231_R1,2023,5,17,Terbyne extreme,kg,0.8,at sowing
MANANG_S1.1_P1231_R1,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S1.1_P1231_R1,2023,5,17,Ultro,kg,1.1,at sowing
MANANG_S1.1_P1231_R1,2023,5,17,Ultro,kg,1.1,at sowing
MANANG_S1.1_P1231_R2,2023,5,17,Avadex,L,3,at sowing
MANANG_S1.1_P1231_R2,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S1.1_P1231_R2,2023,5,17,Terbyne extreme,kg,0.8,at sowing
MANANG_S1.1_P1231_R2,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S1.1_P1231_R2,2023,5,17,Ultro,kg,1.1,at sowing
MANANG_S1.1_P1231_R3,2023,5,17,Avadex,L,3,at sowing
MANANG_S1.1_P1231_R3,2023,5,17,Glyphosate 450,L,3,at sowing
MANANG_S1.1_P1231_R3,2023,5,17,Terbyne extreme,kg,0.8,at sowing
MANANG_S1.1_P1231_R3,2023,5,17,Trifluralin,L,0.8,at sowing
MANANG_S1.1_P1231_R3,2023,5,17,Ultro,kg,1.1,at sowing
