,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
37,streatham,STREATHAM_S4_P2312_R1,2024,2,215.5,885.3147844202899,Wheat,NA,NA,1526.37486,0.0,NA,503.7037038,-597.1110806202898
38,streatham,STREATHAM_S5_P2312_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5442.0,NA,NA,1795.86,99.99240000000009
39,streatham,STREATHAM_S5_P2312_R2,2024,2,237.5,911.807277173913,Barley,NA,NA,4789.56229,0.0,NA,1427.2895624199998,277.9822852460868
40,streatham,STREATHAM_S6.2_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4130.0,NA,NA,2568.86,986.46
41,streatham,STREATHAM_S6.2_P2312_R2,2024,2,215.5,889.1400597826088,Wheat,NA,NA,2727.272727,0.0,NA,899.99999991,-204.64005987260873
42,streatham,STREATHAM_S8_P3123_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5075.0,NA,NA,1674.75,-21.11759999999981
43,streatham,STREATHAM_S8_P3123_R1,2024,2,207.0,659.3,Vetch,NA,NA,0.0,0.0,NA,0.0,-866.3
44,streatham,STREATHAM_S3_P3412_R1,2023,1,307.0,1275.4,canola,NA,NA,4282.0,NA,NA,2663.404,1081.004
45,streatham,STREATHAM_S3_P3412_R1,2024,2,215.5,859.9486974637681,Wheat,NA,NA,2637.485971,0.0,NA,870.3703704300001,-205.078327033768
46,streatham,STREATHAM_S4_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4151.0,NA,NA,2581.922,999.5219999999999
47,streatham,STREATHAM_S4_P2312_R2,2024,2,215.5,885.3147844202899,Wheat,NA,NA,2637.485971,0.0,NA,870.3703704300001,-230.44441399028983
48,streatham,STREATHAM_S3_P1234_R3,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2944.0,NA,NA,1589.7600000000002,30.910000000000082
49,streatham,STREATHAM_S3_P1234_R3,2024,2,215.5,867.2489583333333,Wheat,NA,NA,4547.491039,0.0,NA,1500.6720428699998,417.92308453666647
50,streatham,STREATHAM_S6.1_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4168.0,NA,NA,2592.496,1010.096
51,streatham,STREATHAM_S6.1_P2312_R2,2024,2,215.5,926.8369873188406,Wheat,NA,NA,2558.922559,0.0,NA,844.4444444700001,-297.89254284884043
52,streatham,STREATHAM_S7_P1234_R1,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
53,streatham,STREATHAM_S7_P1234_R1,2024,2,185.0,611.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-796.0
54,streatham,STREATHAM_S6.1_P3123_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5017.0,NA,NA,1655.61,-40.25759999999991
55,streatham,STREATHAM_S6.1_P3123_R1,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
56,streatham,STREATHAM_S12_P0000_R6,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4865.0,NA,NA,1605.45,-90.41759999999977
57,streatham,STREATHAM_S10_P2121_R3,2023,1,257.0,1090.88,wheat ,vetch ,NA,3479.0,0.0,NA,1148.0700000000002,-199.80999999999995
58,streatham,STREATHAM_S10_P2121_R3,2024,2,215.5,819.9151902173915,Canola,Field Pea,NA,1204.077061,761.0887097,NA,1092.1869400167,56.77174979930851
59,streatham,STREATHAM_S5_P2312_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5882.0,NA,NA,1941.06,245.19240000000013
60,streatham,STREATHAM_S5_P2312_R3,2024,2,237.5,911.807277173913,Barley,NA,NA,3875.448029,0.0,NA,1154.883512642,5.576235468086907
61,streatham,STREATHAM_S2.1_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2538.0,NA,NA,1370.52,-188.33000000000015
62,streatham,STREATHAM_S2.1_P1234_R1,2024,2,248.5,825.027963768116,Canola,NA,NA,3097.643098,0.0,NA,1926.734006956,853.206043187884
63,streatham,STREATHAM_S8_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4494.0,NA,NA,2795.268,1212.868
64,streatham,STREATHAM_S8_P2312_R2,2024,2,215.5,889.8746394927537,Wheat,NA,NA,2828.282828,0.0,NA,933.33333324,-172.04130625275366
65,streatham,STREATHAM_S2.2_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2361.0,NA,NA,1274.94,-283.9100000000001
66,streatham,STREATHAM_S2.2_P1234_R1,2024,2,248.5,910.4324655797102,Canola,NA,NA,2918.069585,0.0,NA,1815.03928187,656.1068162902898
67,streatham,STREATHAM_S9.3_P1212_R1,2023,1,276.5,1173.95,canola,field pea,NA,4809.0,0.0,NA,2991.198,1540.7479999999998
68,streatham,STREATHAM_S9.3_P1212_R1,2024,2,215.5,909.8117699275363,Wheat,NA,NA,2494.388328,0.0,NA,823.1481482400001,-302.1636216875362
69,streatham,STREATHAM_S6.1_P1231_R2,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
70,streatham,STREATHAM_S6.1_P1231_R2,2024,2,226.5,925.4431177536233,Canola,NA,NA,2474.747475,0.0,NA,1539.29292945,387.3498116963767
71,streatham,STREATHAM_S4_P1231_R1,2023,1,248.5,994.926,wheat,vetch ,NA,0.0,0.0,NA,0.0,-1243.426
72,streatham,STREATHAM_S4_P1231_R1,2024,2,215.5,805.4104510869565,Canola,NA,NA,2592.592593,0.0,NA,1612.592592846,591.6821417590434
73,streatham,STREATHAM_S8_P1231_R1,2023,1,248.5,994.926,vetch,NA,NA,0.0,NA,NA,0.0,-1243.426
74,streatham,STREATHAM_S8_P1231_R1,2024,2,215.5,767.276393115942,Canola,NA,NA,3103.25477,0.0,NA,1930.22446694,947.4480738240579
75,streatham,STREATHAM_S2.2_P1234_R3,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,1727.0,NA,NA,932.58,-626.2700000000001
76,streatham,STREATHAM_S2.2_P1234_R3,2024,2,248.5,910.4324655797102,Canola,NA,NA,3040.994624,0.0,NA,1891.498656128,732.5661905482898
77,streatham,STREATHAM_S1.2_P2121_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,6047.0,NA,NA,1995.51,299.6424000000002
78,streatham,STREATHAM_S1.2_P2121_R1,2024,2,240.0,736.39,Canola,NA,NA,3498.877666,0.0,NA,2176.301908252,1199.911908252
79,streatham,STREATHAM_S13_P0000_R2,2023,1,226.5,961.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1188.4
80,streatham,STREATHAM_S13_P0000_R2,2024,2,185.0,1833.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-2018.0
81,streatham,STREATHAM_S13_P0000_R6,2023,1,226.5,961.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1188.4
82,streatham,STREATHAM_S6.1_P2312_R1,2023,1,307.0,1275.4,canola,NA,NA,4326.0,NA,NA,2690.772,1108.3719999999998
83,streatham,STREATHAM_S6.1_P2312_R1,2024,2,215.5,926.8369873188406,Wheat,NA,NA,2023.007856,0.0,NA,667.59259248,-474.74439483884055
84,streatham,STREATHAM_S12_P0000_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4826.0,NA,NA,1592.5800000000002,-103.28759999999966
85,streatham,STREATHAM_S9.1_P2121_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4564.0,NA,NA,1506.12,-189.74759999999992
86,streatham,STREATHAM_S9.1_P2121_R2,2024,2,207.0,654.1,Canola,Field Pea,NA,1907.968575,610.5499439,NA,1462.1144783489,601.0144783489001
87,streatham,STREATHAM_S2.4_P4123_R3,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5641.0,NA,NA,1861.53,123.16240000000016
88,streatham,STREATHAM_S2.4_P4123_R3,2024,2,240.0,836.633,Faba bean,NA,NA,3393.817204,0.0,NA,1832.66129016,756.0282901599999
89,streatham,STREATHAM_S4_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5320.0,NA,NA,1755.6,59.7324000000001
90,streatham,STREATHAM_S4_P3123_R2,2024,2,196.0,635.0,Wheat,Vetch,NA,4000.0,0.0,NA,0.0,-831.0
91,streatham,STREATHAM_S1.1_P2121_R2,2023,1,296.0,1352.3675999999998,wheat,NA,NA,5500.0,NA,NA,1815.0,166.6324000000002
92,streatham,STREATHAM_S1.1_P2121_R2,2024,2,248.5,852.0550362318841,Canola,NA,NA,3268.799102,0.0,NA,2033.193041444,932.638005212116
93,streatham,STREATHAM_S1.3_P2121_R3,2023,1,296.0,1414.8675999999998,wheat,NA,NA,4361.0,NA,NA,1439.13,-271.7375999999997
94,streatham,STREATHAM_S1.3_P2121_R3,2024,2,262.0,811.5450000000001,Canola,NA,NA,2833.781362,0.0,NA,1762.612007164,689.067007164
95,streatham,STREATHAM_S2.1_P3412_R3,2023,1,296.0,1352.3675999999998,wheat,NA,NA,4877.0,NA,NA,1609.41,-38.95759999999973
96,streatham,STREATHAM_S2.1_P3412_R3,2024,2,259.5,1084.7268101449276,Wheat,NA,NA,3643.033154,0.0,NA,1202.20094082,-142.02586932492773
97,streatham,STREATHAM_S11_P0000_R1,2023,1,292.5,1225.4225,wheat,barley,faba bean,4728.0,0.0,0.0,1560.78,42.85750000000007
98,streatham,STREATHAM_S4_P1231_R2,2023,1,248.5,994.926,wheat,vetch ,NA,0.0,0.0,NA,0.0,-1243.426
99,streatham,STREATHAM_S4_P1231_R2,2024,2,215.5,805.4104510869565,Canola,NA,NA,2909.652076,0.0,NA,1809.803591272,788.8931401850434
100,streatham,STREATHAM_S6.1_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5212.0,NA,NA,1719.96,24.092400000000225
101,streatham,STREATHAM_S6.1_P3123_R2,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
102,streatham,STREATHAM_S10_P1212_R2,2023,1,276.5,1123.95,canola,field pea,NA,4520.0,0.0,NA,2811.44,1410.99
103,streatham,STREATHAM_S10_P1212_R2,2024,2,193.5,822.5826974637681,Wheat,Vetch,NA,1245.791246,0.0,NA,411.11111118,-604.9715862837681
104,streatham,STREATHAM_S2.2_P4123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5512.0,NA,NA,1818.96,123.09240000000023
105,streatham,STREATHAM_S2.2_P4123_R2,2024,2,240.0,836.633,Faba bean,NA,NA,3361.391695,0.0,NA,1815.1515153,738.5185153
106,streatham,STREATHAM_S7_P1234_R3,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
107,streatham,STREATHAM_S7_P1234_R3,2024,2,185.0,611.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-796.0
108,streatham,STREATHAM_S9.3_P2121_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5934.0,NA,NA,1958.22,262.3524000000002
109,streatham,STREATHAM_S9.3_P2121_R3,2024,2,215.5,767.4003496376812,Canola,Field Pea,NA,2268.145161,758.2885305,NA,1752.7744173974995,769.8740677598183
110,streatham,STREATHAM_S9.2_P2121_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4875.0,NA,NA,1608.75,-87.11759999999981
111,streatham,STREATHAM_S9.2_P2121_R2,2024,2,215.5,725.0014067028986,Canola,Field Pea,NA,2035.353535,589.2255892,NA,1531.7306394992002,591.2292327963015
112,streatham,STREATHAM_S8_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5750.0,NA,NA,1897.5,201.6324000000002
113,streatham,STREATHAM_S8_P3123_R2,2024,2,207.0,659.3,Vetch,NA,NA,0.0,0.0,NA,0.0,-866.3
114,streatham,STREATHAM_S1.1_P1212_R2,2023,1,307.0,1225.4,canola,NA,NA,3988.0,NA,NA,2480.536,948.136
115,streatham,STREATHAM_S1.1_P1212_R2,2024,2,248.5,1075.0870130434782,Wheat,NA,NA,2948.933782,0.0,NA,973.14814806,-350.4388649834782
116,streatham,STREATHAM_S2.4_P3412_R1,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5576.0,NA,NA,1840.08,101.71240000000012
117,streatham,STREATHAM_S2.4_P3412_R1,2024,2,259.5,1111.9089351449275,Wheat,NA,NA,2143.65881,0.0,NA,707.4074073,-664.0015278449274
118,streatham,STREATHAM_S1.3_P2121_R2,2023,1,296.0,1414.8675999999998,wheat,NA,NA,4113.0,NA,NA,1357.29,-353.57759999999985
119,streatham,STREATHAM_S1.3_P2121_R2,2024,2,262.0,811.5450000000001,Canola,NA,NA,2457.912458,0.0,NA,1528.821548876,455.2765488759999
120,streatham,STREATHAM_S2.3_P1234_R1,2023,1,270.5,1200.1525,faba bean,NA,NA,2572.0,NA,NA,1388.88,-81.77249999999981
121,streatham,STREATHAM_S2.3_P1234_R1,2023,2,281.5,1000.5082771739131,Canola,NA,NA,2376.54321,0.0,NA,1478.20987662,196.2015994460868
122,streatham,STREATHAM_S2.1_P2341_R2,2023,1,307.0,1225.4,canola,NA,NA,4142.0,NA,NA,2576.324,1043.924
123,streatham,STREATHAM_S2.1_P2341_R2,2024,2,259.5,1077.0797666666667,Wheat,NA,NA,3019.079686,0.0,NA,996.29629638,-340.2834702866668
124,streatham,STREATHAM_S10_P1212_R3,2023,1,276.5,1123.95,canola,field pea,NA,4556.0,0.0,NA,2833.832,1433.3819999999998
125,streatham,STREATHAM_S10_P1212_R3,2024,2,193.5,822.5826974637681,Wheat,Vetch,NA,1125.672043,0.0,NA,371.47177419,-644.6109232737681
126,streatham,STREATHAM_S1.3_P1212_R2,2023,1,279.0,1160.3999999999999,canola,NA,NA,4058.0,NA,NA,2524.076,1084.6760000000002
127,streatham,STREATHAM_S1.3_P1212_R2,2024,2,240.0,831.6826,Wheat,NA,NA,2786.195286,0.0,NA,919.44444438,-152.23815561999993
128,streatham,STREATHAM_S6.1_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5767.0,NA,NA,1903.11,207.2424000000001
129,streatham,STREATHAM_S6.1_P3123_R3,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
130,streatham,STREATHAM_S2.1_P4123_R2,2023,1,296.0,1352.3675999999998,wheat,NA,NA,4514.0,NA,NA,1489.62,-158.74759999999992
131,streatham,STREATHAM_S2.1_P4123_R2,2024,2,240.0,836.633,Faba bean,NA,NA,2828.282828,0.0,NA,1527.27272712,450.63972711999986
132,streatham,STREATHAM_S13_P0000_R9,2023,1,226.5,961.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1188.4
133,streatham,STREATHAM_S1.1_P1212_R3,2023,1,307.0,1225.4,canola,NA,NA,3645.0,NA,NA,2267.19,734.79
134,streatham,STREATHAM_S1.1_P1212_R3,2024,2,248.5,1075.0870130434782,Wheat,NA,NA,3197.804659,0.0,NA,1055.27553747,-268.3114755734782
135,streatham,STREATHAM_S11_P0000_R7,2023,1,292.5,1225.4225,wheat,barley,faba bean,4476.0,0.0,0.0,1477.62,-40.30250000000001
136,streatham,STREATHAM_S9.3_P1212_R2,2023,1,276.5,1173.95,canola,field pea,NA,4764.0,0.0,NA,2963.208,1512.758
137,streatham,STREATHAM_S9.3_P1212_R2,2024,2,215.5,909.8117699275363,Wheat,NA,NA,2951.739618,0.0,NA,974.07407394,-151.2376959875363
138,streatham,STREATHAM_S3_P2341_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5729.0,NA,NA,1890.57,194.70240000000013
139,streatham,STREATHAM_S3_P2341_R1,2024,2,215.5,798.0360163043479,Canola,NA,NA,3703.703704,0.0,NA,2303.703703888,1290.167687583652
140,streatham,STREATHAM_S2.2_P3412_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4825.0,NA,NA,1592.25,-103.61759999999981
141,streatham,STREATHAM_S2.2_P3412_R3,2024,2,259.5,1105.4593119565218,Wheat,NA,NA,2595.766129,0.0,NA,856.6028225700001,-508.35648938652173
142,streatham,STREATHAM_S8_P2312_R1,2023,1,307.0,1275.4,canola,NA,NA,4022.0,NA,NA,2501.684,919.2840000000001
143,streatham,STREATHAM_S8_P2312_R1,2024,2,215.5,889.8746394927537,Wheat,NA,NA,2180.13468,0.0,NA,719.4444444000001,-385.9301950927536
144,streatham,STREATHAM_S11_P0000_R9,2023,1,292.5,1225.4225,wheat,barley,faba bean,4817.0,0.0,0.0,1590.15,72.22750000000019
145,streatham,STREATHAM_S1.2_P2121_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,6062.0,NA,NA,2000.46,304.5924000000002
146,streatham,STREATHAM_S1.2_P2121_R2,2024,2,240.0,736.39,Canola,NA,NA,2965.768799,0.0,NA,1844.708192978,868.318192978
147,streatham,STREATHAM_S13_P0000_R3,2023,1,226.5,1137.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1364.4
148,streatham,STREATHAM_S13_P0000_R3,2024,2,185.0,1833.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-2018.0
149,streatham,STREATHAM_S9.3_P2121_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5778.0,NA,NA,1906.74,210.8724000000002
150,streatham,STREATHAM_S9.3_P2121_R1,2024,2,215.5,767.4003496376812,Canola,Field Pea,NA,1795.735129,444.4444444,NA,1317.3916946624,334.4913450247187
151,streatham,STREATHAM_S3_P4123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,6627.0,NA,NA,2186.9100000000003,491.0424000000005
152,streatham,STREATHAM_S3_P4123_R3,2024,2,240.0,836.633,Faba bean,NA,NA,4169.466846,0.0,NA,2251.51209684,1174.87909684
153,streatham,STREATHAM_S11_P0000_R5,2023,1,292.5,1225.4225,wheat,barley,faba bean,4948.0,0.0,0.0,1633.38,115.45750000000021
154,streatham,STREATHAM_S3_P1234_R2,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2083.0,NA,NA,1124.8200000000002,-434.03
155,streatham,STREATHAM_S3_P1234_R2,2024,2,215.5,867.2489583333333,Wheat,NA,NA,3630.751964,0.0,NA,1198.14814812,115.39918978666674
156,streatham,STREATHAM_S6.2_P1231_R2,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
157,streatham,STREATHAM_S6.2_P1231_R2,2024,2,226.5,958.3714365942029,Canola,NA,NA,1882.716049,0.0,NA,1171.049382478,-13.822054116202821
158,streatham,STREATHAM_S12_P0000_R4,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5544.0,NA,NA,1829.52,133.65240000000017
159,streatham,STREATHAM_S9.1_P2121_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5023.0,NA,NA,1657.59,-38.27759999999989
160,streatham,STREATHAM_S9.1_P2121_R3,2024,2,207.0,654.1,Canola,Field Pea,NA,2948.58871,0.0,NA,1834.02217762,972.9221776200001
161,streatham,STREATHAM_S13_P0000_R1,2023,1,226.5,961.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1188.4
162,streatham,STREATHAM_S13_P0000_R1,2024,2,185.0,1833.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-2018.0
163,streatham,STREATHAM_S9.2_P1212_R1,2023,1,276.5,1123.9499999999998,canola,field pea,NA,0.0,0.0,NA,0.0,-1400.4499999999998
164,streatham,STREATHAM_S9.2_P1212_R1,2024,2,215.5,877.973509057971,Wheat,NA,NA,2418.630752,0.0,NA,798.14814816,-295.325360897971
165,streatham,STREATHAM_S2.4_P3412_R2,2023,1,296.0,1442.3675999999998,wheat,NA,NA,4837.0,NA,NA,1596.21,-142.15759999999977
166,streatham,STREATHAM_S2.4_P3412_R2,2024,2,259.5,1111.9089351449275,Wheat,NA,NA,3016.27385,0.0,NA,995.3703705,-376.0385646449274
167,streatham,STREATHAM_S6.2_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4467.0,NA,NA,1474.11,-221.7575999999999
168,streatham,STREATHAM_S6.2_P3123_R3,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
169,streatham,STREATHAM_S12_P0000_R7,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5055.0,NA,NA,1668.15,-27.71759999999972
170,streatham,STREATHAM_S2.1_P2341_R3,2023,1,307.0,1225.4,canola,NA,NA,4118.0,NA,NA,2561.396,1028.996
171,streatham,STREATHAM_S2.1_P2341_R3,2024,2,259.5,1077.0797666666665,Wheat,NA,NA,2786.178315,0.0,NA,919.43884395,-417.1409227166665
172,streatham,STREATHAM_S9.2_P2121_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4066.0,NA,NA,1341.78,-354.08759999999984
173,streatham,STREATHAM_S9.2_P2121_R3,2024,2,215.5,725.0014067028986,Canola,Field Pea,NA,0.0,0.0,NA,0.0,-940.5014067028986
174,streatham,STREATHAM_S2.4_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2483.0,NA,NA,1340.8200000000002,-218.02999999999997
175,streatham,STREATHAM_S2.4_P1234_R1,2024,2,248.5,916.3794221014492,Canola,NA,NA,2940.516274,0.0,NA,1829.001122428,664.1217003265507
176,streatham,STREATHAM_S2.4_P2341_R3,2023,1,307.0,1315.4,canola,NA,NA,4479.0,NA,NA,2785.938,1163.538
177,streatham,STREATHAM_S2.4_P2341_R3,2024,2,259.5,1141.533833695652,Wheat,NA,NA,3099.798387,0.0,NA,1022.93346771,-378.10036598565205
178,streatham,STREATHAM_S1.1_P1212_R1,2023,1,307.0,1225.4,canola,NA,NA,4389.0,NA,NA,2729.958,1197.558
179,streatham,STREATHAM_S1.1_P1212_R1,2024,2,248.5,1075.0870130434782,Wheat,NA,NA,2511.223345,0.0,NA,828.70370385,-494.8833091934782
