plotID,errorLocation,errorType,errorMsg
MANANG_S5_P4123_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S5_P4123_R1. Terminated crops must match planted crops
 Croplentilnot in planted set"
MANANG_S5_P1234_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S5_P1234_R2. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S5_P4123_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S5_P4123_R2. Terminated crops must match planted crops
 Croplentilnot in planted set"
MANANG_S5_P1234_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S5_P1234_R3. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S5_P4123_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S5_P4123_R3. Terminated crops must match planted crops
 Croplentilnot in planted set"
MANANG_S7_P1231_R1,checkPlotState,<class 'ValueError'>,Plot MANANG_S7_P1231_R1 is already in a fallow state. You cannot terminate a fallow state
MANANG_S7_P1231_R2,checkPlotState,<class 'ValueError'>,Plot MANANG_S7_P1231_R2 is already in a fallow state. You cannot terminate a fallow state
MANANG_S7_P1231_R3,checkPlotState,<class 'ValueError'>,Plot MANANG_S7_P1231_R3 is already in a fallow state. You cannot terminate a fallow state
MANANG_S8.1_P1231_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.1_P1231_R1. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S8.1_P3123_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.1_P3123_R1. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S8.1_P1231_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.1_P1231_R2. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S8.1_P3123_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.1_P3123_R2. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S8.1_P1231_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.1_P1231_R3. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S8.1_P3123_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.1_P3123_R3. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S8.2_P1231_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.2_P1231_R1. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S8.2_P3123_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.2_P3123_R1. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S8.2_P1231_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.2_P1231_R2. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S8.2_P3123_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.2_P3123_R2. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S8.2_P1231_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.2_P1231_R3. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S8.2_P3123_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S8.2_P3123_R3. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S9_P1231_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P1231_R1. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S9_P2312_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P2312_R1. Terminated crops must match planted crops
 Cropoatnot in planted set"
MANANG_S9_P3123_R1,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P3123_R1. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S9_P1231_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P1231_R2. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S9_P2312_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P2312_R2. Terminated crops must match planted crops
 Cropoatnot in planted set"
MANANG_S9_P3123_R2,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P3123_R2. Terminated crops must match planted crops
 Cropvetchnot in planted set"
MANANG_S9_P1231_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P1231_R3. Terminated crops must match planted crops
 Cropwheatnot in planted set"
MANANG_S9_P2312_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P2312_R3. Terminated crops must match planted crops
 Cropoatnot in planted set"
MANANG_S9_P3123_R3,checkPlotState,<class 'ValueError'>,"Check plot MANANG_S9_P3123_R3. Terminated crops must match planted crops
 Cropvetchnot in planted set"
