,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
41,manang,MANANG_S10.1_P3123_R2,2024,2,236.2955,242.4072,Wheat,Vetch,NA,1711.82,NA,NA,616.2552,137.55249999999995
42,manang,MANANG_S10.1_P3123_R2,2025,3,202.0,346.73539999999997,Wheat,NA,NA,3613.85,NA,NA,1300.986,752.2506000000001
43,manang,MANANG_S11_P1212_R1,2023,1,286.375,462.0972,wheat,vetch,NA,2935.0,0.0,NA,0.0,-748.4721999999999
44,manang,MANANG_S11_P1212_R1,2024,2,221.5,341.01920000000007,Wheat,NA,NA,808.38,NA,NA,291.0168,-271.5024000000001
45,manang,MANANG_S11_P1212_R1,2025,3,292.27125,507.99440000000004,Wheat,Vetch,NA,2830.85,NA,NA,1019.106,218.84034999999994
46,manang,MANANG_S8.2_P3123_R2,2023,1,202.0,447.91999999999996,wheat,NA,NA,3548.0,NA,NA,1277.28,627.36
47,manang,MANANG_S8.2_P3123_R2,2024,2,193.5,252.40219999999997,Vetch,NA,NA,0.0,NA,NA,0.0,-445.9022
48,manang,MANANG_S8.2_P3123_R2,2025,3,202.0,292.7354,Wheat,NA,NA,4069.77,NA,NA,1465.1172,970.3817999999999
49,manang,MANANG_S1.1_P1231_R3,2023,1,204.5,514.9472000000001,lentil,NA,NA,1014.0,NA,NA,779.766,60.3187999999999
50,manang,MANANG_S1.1_P1231_R3,2024,2,213.0,329.5192,Wheat,NA,NA,2409.68,NA,NA,867.4848,324.96559999999994
51,manang,MANANG_S1.1_P1231_R3,2025,3,202.0,331.73539999999997,Wheat,NA,NA,4186.05,NA,NA,1506.978,973.2426
52,manang,MANANG_S4_P3412_R1,2023,1,191.0,447.91999999999996,wheat,NA,NA,3138.0,NA,NA,1129.68,490.7600000000001
53,manang,MANANG_S4_P3412_R1,2024,2,221.5,342.5192,Wheat,NA,NA,1379.9,NA,NA,496.764,-67.2552
54,manang,MANANG_S4_P3412_R1,2025,3,193.5,238.4739,Lentil,NA,NA,1821.71,NA,NA,1400.89499,968.92109
55,manang,MANANG_S8.1_P2312_R2,2023,1,213.0,447.91999999999996,wheat,NA,NA,3156.0,NA,NA,1136.16,475.2400000000001
56,manang,MANANG_S8.1_P2312_R2,2024,2,221.5,346.0192,Wheat,NA,NA,1108.99,NA,NA,399.2364,-168.2828
57,manang,MANANG_S8.1_P2312_R2,2025,3,215.5,328.9744,Vetch,NA,NA,0.0,NA,NA,0.0,-544.4744000000001
58,manang,MANANG_S2_P2121_R2,2023,1,213.0,447.91999999999996,wheat,NA,NA,3007.0,NA,NA,1082.52,421.6
59,manang,MANANG_S2_P2121_R2,2024,2,193.5,222.4517,Lentil,NA,NA,460.32,NA,NA,353.98608,-61.96561999999997
60,manang,MANANG_S2_P2121_R2,2025,3,202.0,334.73539999999997,Wheat,NA,NA,3585.27,NA,NA,1290.6971999999998,753.9617999999998
61,manang,MANANG_S4_P1234_R2,2023,1,215.5,514.9472000000001,lentil,NA,NA,1079.0,NA,NA,829.751,99.30379999999991
62,manang,MANANG_S4_P1234_R2,2024,2,202.0,340.0972,Canola,NA,NA,662.03,NA,NA,456.8007,-85.29649999999998
63,manang,MANANG_S4_P1234_R2,2025,3,202.0,331.23539999999997,Wheat,NA,NA,2098.04,NA,NA,755.2944,222.05900000000003
64,manang,MANANG_S10.2_P2312_R1,2023,1,202.0,447.91999999999996,wheat,NA,NA,3656.0,NA,NA,1316.16,666.2400000000001
65,manang,MANANG_S10.2_P2312_R1,2024,2,213.0,360.5192,Wheat,NA,NA,1334.24,NA,NA,480.3264,-93.19280000000003
66,manang,MANANG_S10.2_P2312_R1,2025,3,315.10875,504.99440000000004,Wheat,Vetch,NA,3744.35,NA,NA,1347.966,527.86285
67,manang,MANANG_S8.2_P1231_R3,2023,1,215.5,550.0,vetch,NA,NA,0.0,NA,NA,0.0,-765.5
68,manang,MANANG_S8.2_P1231_R3,2024,2,213.0,336.0192,Wheat,NA,NA,2687.72,NA,NA,967.5792,418.56
69,manang,MANANG_S8.2_P1231_R3,2025,3,202.0,305.23539999999997,Wheat,NA,NA,4137.6,NA,NA,1489.536,982.3006
70,manang,MANANG_S5_P4123_R2,2023,1,202.0,447.91999999999996,wheat,NA,NA,2353.0,NA,NA,847.0799999999999,197.15999999999997
71,manang,MANANG_S5_P4123_R2,2024,2,193.5,222.4517,Lentil,NA,NA,348.84,NA,NA,268.25796,-147.69373999999996
72,manang,MANANG_S5_P4123_R2,2025,3,202.0,289.7354,Wheat,NA,NA,3691.86,NA,NA,1329.0696,837.3342
73,manang,MANANG_S13_P0000_R9,2023,1,182.5,538.6,canola,NA,NA,1289.0,NA,NA,889.41,168.30999999999995
74,manang,MANANG_S13_P0000_R9,2024,2,213.0,289.01919999999996,Wheat,NA,NA,2395.0,NA,NA,862.1999999999999,360.1808
75,manang,MANANG_S13_P0000_R9,2025,3,193.5,237.0854,Barley,NA,NA,4316.86,NA,NA,1343.406832,912.821432
76,manang,MANANG_S13_P0000_R2,2023,1,182.5,538.6,canola,NA,NA,1177.0,NA,NA,812.1299999999999,91.02999999999986
77,manang,MANANG_S13_P0000_R2,2024,2,213.0,289.01919999999996,Wheat,NA,NA,1067.87,NA,NA,384.4332,-117.58599999999996
78,manang,MANANG_S13_P0000_R2,2025,3,193.5,237.0854,Barley,NA,NA,3458.26,NA,NA,1076.210512,645.6251120000002
79,manang,MANANG_S13_P0000_R6,2023,1,193.5,538.6,canola,NA,NA,1202.0,NA,NA,829.3799999999999,97.27999999999986
80,manang,MANANG_S13_P0000_R6,2024,2,213.0,289.01919999999996,Wheat,NA,NA,1889.64,NA,NA,680.2704,178.25120000000004
81,manang,MANANG_S13_P0000_R6,2025,3,193.5,237.0854,Barley,NA,NA,4467.05,NA,NA,1390.14596,959.5605600000001
82,manang,MANANG_S1.3_P1231_R1,2023,1,204.5,532.1972000000001,lentil,NA,NA,1090.0,NA,NA,838.21,101.51279999999997
83,manang,MANANG_S1.3_P1231_R1,2024,2,221.5,373.51920000000007,Wheat,NA,NA,963.8,NA,NA,346.968,-248.05120000000005
84,manang,MANANG_S1.3_P1231_R1,2025,3,202.0,356.23539999999997,Wheat,NA,NA,2984.5,NA,NA,1074.42,516.1846
85,manang,MANANG_S1.2_P1231_R1,2023,1,215.5,532.1972000000001,lentil,NA,NA,767.0,NA,NA,589.823,-157.8742000000001
86,manang,MANANG_S1.2_P1231_R1,2024,2,221.5,338.01920000000007,Wheat,NA,NA,1853.6,NA,NA,667.2959999999999,107.77679999999987
87,manang,MANANG_S1.2_P1231_R1,2025,3,202.0,288.7354,Wheat,NA,NA,3864.82,NA,NA,1391.3352,900.5998
88,manang,MANANG_S7_P3123_R2,2023,1,202.0,447.91999999999996,wheat,NA,NA,2690.0,NA,NA,968.4,318.48
89,manang,MANANG_S7_P3123_R2,2025,2,246.0,409.49260000000004,Wheat,NA,NA,4670.54,NA,NA,1681.3944,1025.9017999999999
90,manang,MANANG_S1.2_P2312_R2,2023,1,202.0,447.91999999999996,wheat,NA,NA,3841.0,NA,NA,1382.76,732.84
91,manang,MANANG_S1.2_P2312_R2,2024,2,221.5,351.0192,Wheat,NA,NA,1699.13,NA,NA,611.6868000000001,39.16760000000005
92,manang,MANANG_S1.2_P2312_R2,2025,3,193.5,238.4739,Lentil,NA,NA,1899.22,NA,NA,1460.50018,1028.52628
93,manang,MANANG_S7_P2312_R2,2023,1,191.0,447.91999999999996,wheat,NA,NA,3181.0,NA,NA,1145.16,506.2400000000001
94,manang,MANANG_S7_P2312_R2,2024,2,221.5,334.0192,Wheat,NA,NA,1879.34,NA,NA,676.5623999999999,121.0431999999999
95,manang,MANANG_S3_P1231_R2,2023,1,204.5,514.9472000000001,lentil,NA,NA,885.0,NA,NA,680.565,-38.88220000000001
96,manang,MANANG_S3_P1231_R2,2024,2,193.5,222.4517,Lentil,NA,NA,411.26,NA,NA,316.25894,-99.69275999999999
97,manang,MANANG_S3_P1231_R2,2025,3,202.0,286.7354,Wheat,NA,NA,4246.28,NA,NA,1528.6608,1039.9254
98,manang,MANANG_S10.2_P3123_R3,2023,1,191.0,447.91999999999996,wheat,NA,NA,2862.0,NA,NA,1030.32,391.4
99,manang,MANANG_S10.2_P3123_R3,2024,2,261.80674999999997,315.9072,Wheat,Vetch,NA,2052.27,NA,NA,738.8172,161.10325
100,manang,MANANG_S10.2_P3123_R3,2025,3,202.0,299.23539999999997,Wheat,NA,NA,3866.28,NA,NA,1391.8608,890.6253999999999
101,manang,MANANG_S3_P3123_R1,2023,1,191.0,447.91999999999996,wheat,NA,NA,2607.0,NA,NA,938.52,299.6
102,manang,MANANG_S3_P3123_R1,2024,2,193.5,222.4517,Lentil,NA,NA,208.33,NA,NA,160.20577,-255.74593
103,manang,MANANG_S3_P3123_R1,2025,3,193.5,238.4739,Lentil,NA,NA,1889.53,NA,NA,1453.04857,1021.07467
104,manang,MANANG_S7_P3123_R3,2023,1,213.0,447.91999999999996,wheat,NA,NA,3019.0,NA,NA,1086.84,425.91999999999996
105,manang,MANANG_S7_P3123_R3,2025,2,246.0,409.4926,Wheat,NA,NA,4467.05,NA,NA,1608.138,952.6453999999999
106,manang,MANANG_S10.2_P3123_R2,2023,1,202.0,447.91999999999996,wheat,NA,NA,2758.0,NA,NA,992.88,342.96000000000004
107,manang,MANANG_S10.2_P3123_R2,2024,2,258.8285,315.9072,Wheat,Vetch,NA,1933.14,NA,NA,695.9304,121.19469999999995
108,manang,MANANG_S10.2_P3123_R2,2025,3,202.0,299.2354,Wheat,NA,NA,4089.15,NA,NA,1472.094,970.8586
109,manang,MANANG_S12_P0000_R8,2023,1,171.5,437.59999999999997,canola,NA,NA,1145.0,NA,NA,790.05,180.95
110,manang,MANANG_S12_P0000_R8,2024,2,213.0,290.51919999999996,Wheat,NA,NA,2203.72,NA,NA,793.3391999999999,289.81999999999994
111,manang,MANANG_S12_P0000_R8,2025,3,193.5,256.5854,Barley,NA,NA,4127.91,NA,NA,1284.605592,834.520192
112,manang,MANANG_S6_P1111_R1,2023,1,202.0,447.91999999999996,wheat,NA,NA,3445.0,NA,NA,1240.2,590.2800000000001
113,manang,MANANG_S6_P1111_R1,2024,2,221.5,356.01920000000007,Wheat,NA,NA,998.88,NA,NA,359.5968,-217.9224000000001
114,manang,MANANG_S6_P1111_R1,2025,3,202.0,301.23539999999997,Wheat,NA,NA,3438.18,NA,NA,1237.7448,734.5093999999999
115,manang,MANANG_S9_P2312_R1,2023,1,180.0,447.91999999999996,wheat,NA,NA,2843.0,NA,NA,1023.48,395.56000000000006
116,manang,MANANG_S9_P2312_R1,2024,2,202.0,383.37919999999997,Oats,NA,NA,5100.0,NA,NA,1285.2,699.8208000000001
117,manang,MANANG_S9_P2312_R1,2025,3,204.5,314.3444,Vetch,NA,NA,0.0,NA,NA,0.0,-518.8444
118,manang,MANANG_S10.1_P3123_R1,2023,1,193.5,423.41999999999996,wheat,NA,NA,3270.0,NA,NA,1177.2,560.2800000000001
119,manang,MANANG_S10.1_P3123_R1,2024,2,215.92525,242.40720000000002,Wheat,Vetch,NA,897.01,NA,NA,322.9236,-135.40885
120,manang,MANANG_S10.1_P3123_R1,2025,3,202.0,346.73539999999997,Wheat,NA,NA,3628.88,NA,NA,1306.3968,757.6614
121,manang,MANANG_S8.2_P2312_R2,2023,1,191.0,447.91999999999996,wheat,NA,NA,3349.0,NA,NA,1205.64,566.7200000000001
122,manang,MANANG_S8.2_P2312_R2,2024,2,221.5,330.0192,Wheat,NA,NA,1838.15,NA,NA,661.734,110.21480000000003
123,manang,MANANG_S8.2_P2312_R2,2025,3,215.5,338.9244,Vetch,NA,NA,0.0,NA,NA,0.0,-554.4244
124,manang,MANANG_S12_P0000_R1,2023,1,171.5,437.59999999999997,canola,NA,NA,935.0,NA,NA,645.15,36.05000000000001
125,manang,MANANG_S12_P0000_R1,2024,2,213.0,290.51919999999996,Wheat,NA,NA,1240.88,NA,NA,446.7168,-56.80239999999998
126,manang,MANANG_S12_P0000_R1,2025,3,193.5,256.5854,Barley,NA,NA,4200.58,NA,NA,1307.220496,857.135096
127,manang,MANANG_S5_P3412_R1,2023,1,202.0,447.91999999999996,wheat,NA,NA,2528.0,NA,NA,910.08,260.1600000000001
128,manang,MANANG_S5_P3412_R1,2024,2,221.5,341.01920000000007,Wheat,NA,NA,661.71,NA,NA,238.2156,-324.3036000000001
129,manang,MANANG_S5_P3412_R1,2025,3,193.5,238.47390000000001,Lentil,NA,NA,1591.1,NA,NA,1223.5559,791.5820000000001
130,manang,MANANG_S2_P1212_R3,2023,1,204.5,514.9472000000001,lentil,NA,NA,674.0,NA,NA,518.306,-201.14120000000003
131,manang,MANANG_S2_P1212_R3,2024,2,221.5,358.0192,Wheat,NA,NA,2248.86,NA,NA,809.5896,230.0704
132,manang,MANANG_S2_P1212_R3,2025,3,193.5,238.47390000000001,Lentil,NA,NA,1991.28,NA,NA,1531.29432,1099.32042
133,manang,MANANG_S10.2_P2312_R3,2023,1,180.0,447.91999999999996,wheat,NA,NA,3207.0,NA,NA,1154.52,526.6
134,manang,MANANG_S10.2_P2312_R3,2024,2,213.0,360.5192,Wheat,NA,NA,2075.0,NA,NA,747.0,173.4808
135,manang,MANANG_S10.2_P2312_R3,2025,3,319.247,504.99440000000004,Wheat,Vetch,NA,3909.88,NA,NA,1407.5568,583.3154
136,manang,MANANG_S10.1_P2312_R3,2023,1,182.5,423.41999999999996,wheat,NA,NA,3383.0,NA,NA,1217.88,611.9600000000002
137,manang,MANANG_S10.1_P2312_R3,2024,2,221.5,347.0192,Wheat,NA,NA,2449.5,NA,NA,881.8199999999999,313.3007999999999
138,manang,MANANG_S10.1_P2312_R3,2025,3,312.56399999999996,447.4944,Wheat,Vetch,NA,3982.56,NA,NA,1433.7216,673.6632
139,manang,MANANG_S1.1_P2312_R2,2023,1,202.0,472.41999999999996,wheat,NA,NA,3365.0,NA,NA,1211.4,536.9800000000001
140,manang,MANANG_S1.1_P2312_R2,2024,2,213.0,351.0192,Wheat,NA,NA,1524.81,NA,NA,548.9316,-15.087600000000009
141,manang,MANANG_S1.1_P2312_R2,2025,3,193.5,238.4739,Lentil,NA,NA,1721.6,NA,NA,1323.9104,891.9365
142,manang,MANANG_S5_P1234_R3,2023,1,204.5,514.9472000000001,lentil,NA,NA,948.0,NA,NA,729.0120000000001,9.564799999999991
143,manang,MANANG_S5_P1234_R3,2024,2,221.5,346.5192,Wheat,NA,NA,2431.45,NA,NA,875.3219999999999,307.3027999999999
144,manang,MANANG_S5_P1234_R3,2025,3,202.0,285.2354,Wheat,NA,NA,3789.53,NA,NA,1364.2308,876.9954
145,manang,MANANG_S1.1_P2312_R3,2023,1,202.0,472.41999999999996,wheat,NA,NA,3331.0,NA,NA,1199.16,524.7400000000001
146,manang,MANANG_S1.1_P2312_R3,2024,2,213.0,351.0192,Wheat,NA,NA,2152.24,NA,NA,774.8063999999999,210.78719999999993
147,manang,MANANG_S1.1_P2312_R3,2025,3,193.5,238.4739,Lentil,NA,NA,1686.46,NA,NA,1296.88774,864.9138399999999
148,manang,MANANG_S1.3_P1231_R2,2023,1,204.5,514.9472000000001,lentil,NA,NA,1031.0,NA,NA,792.839,73.39179999999999
149,manang,MANANG_S1.3_P1231_R2,2024,2,221.5,373.5192,Wheat,NA,NA,1807.26,NA,NA,650.6136,55.59440000000001
150,manang,MANANG_S1.3_P1231_R2,2025,3,202.0,356.23539999999997,Wheat,NA,NA,3536.82,NA,NA,1273.2552,715.0198
151,manang,MANANG_S1.2_P1231_R2,2023,1,215.5,514.9472000000001,lentil,NA,NA,948.0,NA,NA,729.0120000000001,-1.435200000000009
152,manang,MANANG_S1.2_P1231_R2,2024,2,221.5,338.0192,Wheat,NA,NA,1942.96,NA,NA,699.4656,139.94639999999998
153,manang,MANANG_S1.2_P1231_R2,2025,3,202.0,288.7354,Wheat,NA,NA,3593.78,NA,NA,1293.7608,803.0254
154,manang,MANANG_S1.2_P3123_R1,2023,1,213.0,447.91999999999996,wheat,NA,NA,3151.0,NA,NA,1134.36,473.43999999999994
155,manang,MANANG_S1.2_P3123_R1,2024,2,193.5,222.4517,Lentil,NA,NA,325.92,NA,NA,250.63248,-165.31922
156,manang,MANANG_S1.2_P3123_R1,2025,3,202.0,323.73539999999997,Wheat,NA,NA,3623.89,NA,NA,1304.6003999999998,778.8649999999998
157,manang,MANANG_S12_P0000_R6,2023,1,171.5,437.59999999999997,canola,NA,NA,1079.0,NA,NA,744.51,135.41000000000003
158,manang,MANANG_S12_P0000_R6,2024,2,213.0,290.51919999999996,Wheat,NA,NA,1992.62,NA,NA,717.3431999999999,213.82399999999996
159,manang,MANANG_S12_P0000_R6,2025,3,193.5,256.5854,Barley,NA,NA,3817.83,NA,NA,1188.1086959999998,738.0232959999998
160,manang,MANANG_S1.3_P3123_R3,2023,1,213.0,492.91999999999996,wheat,NA,NA,3146.0,NA,NA,1132.56,426.64
161,manang,MANANG_S1.3_P3123_R3,2024,2,193.5,222.4517,Lentil,NA,NA,360.42,NA,NA,277.16298,-138.78871999999998
162,manang,MANANG_S1.3_P3123_R3,2025,3,202.0,359.23539999999997,Wheat,NA,NA,4637.78,NA,NA,1669.6008,1108.3654
163,manang,MANANG_S1.2_P3123_R3,2023,1,213.0,447.91999999999996,wheat,NA,NA,3684.0,NA,NA,1326.24,665.32
164,manang,MANANG_S1.2_P3123_R3,2024,2,193.5,222.4517,Lentil,NA,NA,355.27,NA,NA,273.20263,-142.74907
165,manang,MANANG_S1.2_P3123_R3,2025,3,202.0,323.73539999999997,Wheat,NA,NA,4045.51,NA,NA,1456.3836,930.6481999999999
166,manang,MANANG_S11_P2121_R3,2023,1,191.0,447.91999999999996,wheat,NA,NA,2878.0,NA,NA,1036.08,397.15999999999997
167,manang,MANANG_S11_P2121_R3,2024,2,253.74625,334.4072,Wheat,Vetch,NA,2069.85,NA,NA,745.146,156.99254999999994
168,manang,MANANG_S11_P2121_R3,2025,3,202.0,320.73539999999997,Wheat,NA,NA,3570.74,NA,NA,1285.4663999999998,762.7309999999998
169,manang,MANANG_S8.2_P1231_R1,2023,1,248.5,550.0,vetch,NA,NA,0.0,NA,NA,0.0,-798.5
170,manang,MANANG_S8.2_P1231_R1,2024,2,213.0,336.0192,Wheat,NA,NA,1639.89,NA,NA,590.3604,41.341200000000015
171,manang,MANANG_S8.2_P1231_R1,2025,3,202.0,305.23539999999997,Wheat,NA,NA,3854.78,NA,NA,1387.7208,880.4854
172,manang,MANANG_S12_P0000_R4,2023,1,182.5,437.59999999999997,canola,NA,NA,1477.0,NA,NA,1019.13,399.03000000000003
173,manang,MANANG_S12_P0000_R4,2024,2,213.0,290.51919999999996,Wheat,NA,NA,1540.7,NA,NA,554.652,51.13280000000009
174,manang,MANANG_S12_P0000_R4,2025,3,193.5,256.5854,Barley,NA,NA,3965.2,NA,NA,1233.97024,783.8848400000002
175,manang,MANANG_S10.1_P1231_R1,2023,1,288.65,462.0972,wheat,vetch,NA,3026.0,0.0,NA,0.0,-750.7472
176,manang,MANANG_S10.1_P1231_R1,2024,2,221.5,344.51920000000007,Wheat,NA,NA,1419.32,NA,NA,510.95519999999993,-55.064000000000135
177,manang,MANANG_S10.1_P1231_R1,2025,3,202.0,311.23539999999997,Wheat,NA,NA,3565.89,NA,NA,1283.7204,770.4849999999999
178,manang,MANANG_S9_P2312_R3,2023,1,191.0,447.91999999999996,wheat,NA,NA,3037.0,NA,NA,1093.32,454.4
179,manang,MANANG_S9_P2312_R3,2024,2,202.0,383.3792,Oats,NA,NA,5000.0,NA,NA,1260.0,674.6207999999999
180,manang,MANANG_S9_P2312_R3,2025,3,204.5,314.3444,Vetch,NA,NA,0.0,NA,NA,0.0,-518.8444
181,manang,MANANG_S8.2_P1231_R2,2023,1,226.5,550.0,vetch,NA,NA,0.0,NA,NA,0.0,-776.5
182,manang,MANANG_S8.2_P1231_R2,2024,2,213.0,336.0192,Wheat,NA,NA,2399.38,NA,NA,863.7768,314.75759999999997
183,manang,MANANG_S8.2_P1231_R2,2025,3,202.0,305.23539999999997,Wheat,NA,NA,3884.89,NA,NA,1398.5603999999998,891.3249999999998
184,manang,MANANG_S2_P2121_R1,2023,1,191.0,447.91999999999996,wheat,NA,NA,3854.0,NA,NA,1387.44,748.5200000000001
185,manang,MANANG_S2_P2121_R1,2024,2,193.5,222.4517,Lentil,NA,NA,285.18,NA,NA,219.30342,-196.64828
186,manang,MANANG_S2_P2121_R1,2025,3,202.0,334.73539999999997,Wheat,NA,NA,4316.86,NA,NA,1554.0695999999998,1017.3341999999998
187,manang,MANANG_S10.2_P1231_R3,2023,1,287.725,462.0972,wheat,vetch,NA,3429.0,0.0,NA,0.0,-749.8222000000001
188,manang,MANANG_S10.2_P1231_R3,2024,2,213.0,337.5192,Wheat,NA,NA,2255.21,NA,NA,811.8756,261.35639999999995
189,manang,MANANG_S10.2_P1231_R3,2025,3,202.0,316.23539999999997,Wheat,NA,NA,3935.08,NA,NA,1416.6288,898.3933999999999
190,manang,MANANG_S6_P1111_R2,2023,1,202.0,447.91999999999996,wheat,NA,NA,3636.0,NA,NA,1308.96,659.0400000000001
191,manang,MANANG_S6_P1111_R2,2024,2,221.5,356.0192,Wheat,NA,NA,1181.46,NA,NA,425.3256,-152.1936
192,manang,MANANG_S6_P1111_R2,2025,3,202.0,301.23539999999997,Wheat,NA,NA,3372.93,NA,NA,1214.2548,711.0193999999999
193,manang,MANANG_S3_P3123_R2,2023,1,213.0,447.91999999999996,wheat,NA,NA,3614.0,NA,NA,1301.04,640.12
