,site,plot,year,annual_plot_operational_costs_dollars,annual_plot_material_input_costs_dollars,annual_plot_revenue_dollars,annual_plot_gross_margin_dollars
286,roseworthy,ROSEWORTHY_S1.1_P3123_R2,2024,182.5,394.53,296.05980794,-280.97019206
287,roseworthy,ROSEWORTHY_S1.1_P3123_R2,2023,279.0,676.1894,1623.206,668.0165999999999
288,roseworthy,ROSEWORTHY_S1.2_P3123_R1,2024,182.5,394.53,672.1926783,95.16267830000004
289,roseworthy,ROSEWORTHY_S1.2_P3123_R1,2023,290.0,676.1894,1510.562,544.3725999999999
290,roseworthy,ROSEWORTHY_S7_P0000_R2,2024,182.5,10264.086,397.766676192,-10048.819323807998
291,roseworthy,ROSEWORTHY_S7_P0000_R2,2023,257.0,6892.229399999999,1530.1,-5619.1294
292,roseworthy,ROSEWORTHY_S8_P0212_R2,2024,180.0,231.98,218.379587559,-193.600412441
293,roseworthy,ROSEWORTHY_S8_BUFFER_R2,2024,22.0,60.5,0.0,-82.5
294,roseworthy,ROSEWORTHY_S3_BUFFER_R3,2024,22.0,60.5,0.0,-82.5
295,roseworthy,ROSEWORTHY_S1.1_P2312_R2,2024,191.0,215.93599999999998,453.645787102,46.70978710200001
296,roseworthy,ROSEWORTHY_S1.1_P2312_R2,2023,279.0,676.1894,1684.3200000000002,729.1306000000002
297,wallup,WALLUP_S5_P0000_R3,2024,11.0,25.525,0.0,-36.525
298,wallup,WALLUP_S5_P0000_R3,2023,158.0,201.47,1326.27,966.8
299,wallup,WALLUP_S3_P2341_R3,2024,0.0,25.525,0.0,-25.525
300,wallup,WALLUP_S3_P2341_R3,2023,147.0,521.3,1633.372,965.0720000000001
301,wallup,WALLUP_S2_P1234_R2,2024,0.0,25.525,0.0,-25.525
302,wallup,WALLUP_S2_P1234_R2,2023,160.5,205.74720000000002,2028.0,1661.7528
303,wallup,WALLUP_S1_P1231_R3,2024,0.0,25.525,0.0,-25.525
304,wallup,WALLUP_S1_P1231_R3,2023,171.5,205.7472,1798.55,1421.3028
305,wallup,WALLUP_S2_P4123_R2,2024,0.0,25.525,0.0,-25.525
306,wallup,WALLUP_S2_P4123_R2,2023,180.0,377.97,1716.99,1159.02
307,wallup,WALLUP_S1_P2312_R1,2024,0.0,25.525,0.0,-25.525
308,wallup,WALLUP_S1_P2312_R1,2023,169.0,190.47,1427.91,1068.44
309,wallup,WALLUP_S2_P4123_R1,2024,11.0,25.525,0.0,-36.525
310,wallup,WALLUP_S2_P4123_R1,2023,158.0,377.96999999999997,1518.99,983.02
311,wallup,WALLUP_S3_P1234_R1,2024,11.0,25.525,0.0,-36.525
312,wallup,WALLUP_S3_P1234_R1,2023,160.5,204.3972,0.0,-364.8972
313,wallup,WALLUP_S1_P3123_R1,2024,0.0,25.525,0.0,-25.525
314,wallup,WALLUP_S1_P3123_R1,2023,180.0,190.47,1405.47,1035.0
315,wallup,WALLUP_S4_P2312_R1,2024,0.0,25.525,0.0,-25.525
316,wallup,WALLUP_S4_P2312_R1,2023,169.0,377.96999999999997,1618.65,1071.68
317,wallup,WALLUP_S2_P2341_R3,2024,11.0,25.525,0.0,-36.525
318,wallup,WALLUP_S2_P2341_R3,2023,158.0,521.3,1634.616,955.316
319,wallup,WALLUP_S4_P2312_R3,2024,0.0,25.525,0.0,-25.525
320,wallup,WALLUP_S4_P2312_R3,2023,180.0,377.96999999999997,1565.52,1007.55
321,wallup,WALLUP_S2_P2341_R2,2024,11.0,25.525,0.0,-36.525
322,wallup,WALLUP_S2_P2341_R2,2023,158.0,521.3,1360.314,681.0140000000001
323,wallup,WALLUP_S2_P1234_R3,2024,0.0,25.525,0.0,-25.525
324,wallup,WALLUP_S2_P1234_R3,2023,160.5,205.7472,1396.85,1030.6028
325,wallup,WALLUP_S3_P3412_R1,2024,0.0,25.525,0.0,-25.525
326,wallup,WALLUP_S3_P3412_R1,2023,169.0,377.96999999999997,1680.36,1133.3899999999999
327,wallup,WALLUP_S3_P3412_R3,2024,11.0,25.525,0.0,-36.525
328,wallup,WALLUP_S3_P3412_R3,2023,158.0,377.97,1659.24,1123.27
329,wallup,WALLUP_S4_P3123_R1,2024,0.0,25.525,0.0,-25.525
330,wallup,WALLUP_S4_P3123_R1,2023,169.0,377.97,1619.64,1072.67
331,wallup,WALLUP_S3_P4123_R3,2024,0.0,25.525,0.0,-25.525
332,wallup,WALLUP_S3_P4123_R3,2023,169.0,377.96999999999997,1696.2,1149.23
333,wallup,WALLUP_S4_P2312_R2,2024,0.0,25.525,0.0,-25.525
334,wallup,WALLUP_S4_P2312_R2,2023,169.0,377.97,1625.91,1078.94
335,wallup,WALLUP_S3_P1234_R2,2024,11.0,25.525,0.0,-36.525
336,wallup,WALLUP_S3_P1234_R2,2023,171.5,204.3972,0.0,-375.8972
337,wallup,WALLUP_S2_P3412_R3,2024,11.0,25.525,0.0,-36.525
338,wallup,WALLUP_S2_P3412_R3,2023,169.0,377.96999999999997,1618.65,1071.68
339,wallup,WALLUP_S1_P2312_R2,2024,11.0,25.525,0.0,-36.525
340,wallup,WALLUP_S1_P2312_R2,2023,169.0,190.47,1398.87,1039.3999999999999
341,wallup,WALLUP_S3_P4123_R1,2024,0.0,25.525,0.0,-25.525
342,wallup,WALLUP_S3_P4123_R1,2023,169.0,377.96999999999997,1525.26,978.29
343,wallup,WALLUP_S5_P0000_R2,2024,11.0,25.525,0.0,-36.525
344,wallup,WALLUP_S5_P0000_R2,2023,180.0,201.47,1542.75,1161.28
345,wallup,WALLUP_S3_P1234_R3,2024,0.0,25.525,0.0,-25.525
346,wallup,WALLUP_S3_P1234_R3,2023,171.5,204.3972,0.0,-375.8972
347,wallup,WALLUP_S4_P1231_R2,2024,0.0,25.525,0.0,-25.525
348,wallup,WALLUP_S4_P1231_R2,2023,160.5,233.24720000000002,1751.1,1357.3528
349,wallup,WALLUP_S6_P0000_R3,2024,0.0,25.525,0.0,-25.525
350,wallup,WALLUP_S6_P0000_R3,2023,158.0,218.72,1539.45,1162.73
351,wallup,WALLUP_S1_P3123_R3,2024,0.0,25.525,0.0,-25.525
352,wallup,WALLUP_S1_P3123_R3,2023,158.0,190.47,1537.8000000000002,1189.3300000000002
353,wallup,WALLUP_S4_P3123_R2,2024,11.0,25.525,0.0,-36.525
354,wallup,WALLUP_S4_P3123_R2,2023,180.0,377.97,1637.13,1079.16
355,wallup,WALLUP_S6_P0000_R2,2024,0.0,25.525,0.0,-25.525
356,wallup,WALLUP_S6_P0000_R2,2023,158.0,245.97,1632.51,1228.54
357,wallup,WALLUP_S2_P4123_R3,2024,0.0,25.525,0.0,-25.525
358,wallup,WALLUP_S2_P4123_R3,2023,169.0,377.96999999999997,1649.67,1102.7
359,wallup,WALLUP_S1_P1231_R1,2024,0.0,25.525,0.0,-25.525
360,wallup,WALLUP_S1_P1231_R1,2023,160.5,205.74720000000002,1577.55,1211.3028
361,wallup,WALLUP_S3_P4123_R2,2024,11.0,25.525,0.0,-36.525
362,wallup,WALLUP_S3_P4123_R2,2023,169.0,377.96999999999997,1578.0600000000002,1031.0900000000001
363,wallup,WALLUP_S2_P1234_R1,2024,0.0,25.525,0.0,-25.525
364,wallup,WALLUP_S2_P1234_R1,2023,171.5,205.7472,1735.5,1358.2528
365,wallup,WALLUP_S4_P1231_R3,2024,11.0,25.525,0.0,-36.525
366,wallup,WALLUP_S4_P1231_R3,2023,182.5,178.2472,1895.4,1534.6528
367,wallup,WALLUP_S5_P0000_R1,2024,11.0,25.525,0.0,-36.525
368,wallup,WALLUP_S5_P0000_R1,2023,180.0,201.47,1503.8100000000002,1122.3400000000001
369,wallup,WALLUP_S4_P1231_R1,2024,11.0,25.525,0.0,-36.525
370,wallup,WALLUP_S4_P1231_R1,2023,160.5,205.74720000000002,2217.15,1850.9028
371,wallup,WALLUP_S2_P2341_R1,2024,11.0,25.525,0.0,-36.525
372,wallup,WALLUP_S2_P2341_R1,2023,158.0,521.3,1621.554,942.2540000000001
373,wallup,WALLUP_S3_P2341_R2,2024,11.0,25.525,0.0,-36.525
374,wallup,WALLUP_S3_P2341_R2,2023,147.0,521.3,1530.742,862.442
375,wallup,WALLUP_S2_P3412_R1,2024,11.0,25.525,0.0,-36.525
376,wallup,WALLUP_S2_P3412_R1,2023,180.0,377.97,1552.3200000000002,994.3500000000001
377,wallup,WALLUP_S3_P3412_R2,2024,11.0,25.525,0.0,-36.525
378,wallup,WALLUP_S3_P3412_R2,2023,158.0,377.97,1351.02,815.05
379,wallup,WALLUP_S1_P1231_R2,2024,0.0,25.525,0.0,-25.525
380,wallup,WALLUP_S1_P1231_R2,2023,171.5,205.7472,1973.4,1596.1528
381,wallup,WALLUP_S4_P3123_R3,2024,11.0,25.525,0.0,-36.525
382,wallup,WALLUP_S4_P3123_R3,2023,169.0,377.96999999999997,1577.73,1030.76
383,wallup,WALLUP_S1_P3123_R2,2024,0.0,25.525,0.0,-25.525
384,wallup,WALLUP_S1_P3123_R2,2023,169.0,190.47,1547.7,1188.23
385,wallup,WALLUP_S6_P0000_R1,2024,0.0,25.525,0.0,-25.525
386,wallup,WALLUP_S6_P0000_R1,2023,158.0,245.97,1592.5800000000002,1188.6100000000001
387,wallup,WALLUP_S2_P3412_R2,2024,11.0,25.525,0.0,-36.525
388,wallup,WALLUP_S2_P3412_R2,2023,158.0,377.97,1581.36,1045.3899999999999
389,wallup,WALLUP_S1_P2312_R3,2024,11.0,25.525,0.0,-36.525
390,wallup,WALLUP_S1_P2312_R3,2023,169.0,190.47,1624.92,1265.45
391,wallup,WALLUP_S3_P2341_R1,2024,0.0,25.525,0.0,-25.525
392,wallup,WALLUP_S3_P2341_R1,2023,158.0,521.3,1551.89,872.5900000000001
393,edillilie,EDILLILIE_S3_P4123_R1,2023,227.5,439.9786,1269.18,601.7014000000001
394,edillilie,EDILLILIE_S1.1 _P2121_R1,2023,208.0,339.9786,1330.89,782.9114000000002
395,edillilie,EDILLILIE_S2.2_P3412_R3,2023,227.5,439.97860000000003,1247.73,580.2514
396,edillilie,EDILLILIE_S1.1_P1212_R1,2023,208.0,445.99699999999996,1498.398,844.401
397,edillilie,EDILLILIE_S1.2 _P2121_R2,2023,199.5,289.9786,1364.22,874.7414000000001
398,edillilie,EDILLILIE_S1.2 _P1212_R2,2023,210.5,395.997,842.188,235.69099999999997
399,edillilie,EDILLILIE_S3_P2341_R3,2023,227.5,545.9970000000001,1164.384,390.88699999999994
400,edillilie,EDILLILIE_S1.1_P1212_R2,2023,230.0,445.997,937.976,261.979
401,edillilie,EDILLILIE_S1.1_P2121_R2,2023,208.0,339.9786,1219.35,671.3714
402,edillilie,EDILLILIE_S2.1_P3412_R1,2023,199.5,289.97860000000003,1405.14,915.6614000000001
403,edillilie,EDILLILIE_S1.1_P2121_R3,2023,197.0,339.9786,1335.84,798.8614
404,edillilie,EDILLILIE_S2.1_P2341_R3,2023,221.5,395.99699999999996,928.024,310.52700000000004
405,edillilie,EDILLILIE_S2.2_P1234_R1,2023,182.5,139.22799999999998,1021.8,700.072
406,edillilie,EDILLILIE_S2.1_P3412_R3,2023,199.5,289.97860000000003,1252.68,763.2014
407,edillilie,EDILLILIE_S3_P1234_R2,2023,171.5,139.22799999999998,804.0600000000001,493.3320000000001
408,edillilie,EDILLILIE_S2.1_P1234_R2,2023,182.5,139.22799999999998,1069.9,748.1720000000001
409,edillilie,EDILLILIE_S2.2_P2341_R3,2023,205.5,545.9970000000001,986.492,234.9949999999999
410,edillilie,EDILLILIE_S3_P3412_R3,2023,205.5,439.9786,1145.1,499.62139999999994
411,edillilie,EDILLILIE_S2.1_P4123_R3,2023,199.5,289.97860000000003,1191.63,702.1514000000001
412,edillilie,EDILLILIE_S2.2_P3412_R2,2023,216.5,439.9786,1228.26,571.7814000000001
413,edillilie,EDILLILIE_S3_P3412_R1,2023,227.5,439.9786,1310.76,643.2814000000001
414,edillilie,EDILLILIE_S1.2 _P2121_R3,2023,210.5,289.9786,1329.9,829.4214000000002
415,edillilie,EDILLILIE_S2.1_P4123_R2,2023,199.5,289.97860000000003,1329.9,840.4214000000001
416,edillilie,EDILLILIE_S2.1_P1234_R1,2023,193.5,139.22799999999998,975.0,642.272
417,edillilie,EDILLILIE_S2.1_P4123_R1,2023,188.5,289.97860000000003,1677.0600000000002,1198.5814
418,edillilie,EDILLILIE_S3_P4123_R2,2023,216.5,439.9786,1155.0,498.5214
419,edillilie,EDILLILIE_S3_P3412_R2,2023,227.5,439.9786,1163.25,495.7714
420,edillilie,EDILLILIE_S1.1_P1212_R3,2023,219.0,445.997,1053.046,388.04900000000004
421,edillilie,EDILLILIE_S1.2 _P1212_R3,2023,199.5,395.997,914.34,318.843
422,edillilie,EDILLILIE_S2.2_P4123_R1,2023,216.5,439.9786,1199.55,543.0714
423,edillilie,EDILLILIE_S2.2_P4123_R3,2023,227.5,439.9786,1261.92,594.4414000000002
424,edillilie,EDILLILIE_S3_P1234_R1,2023,193.5,139.22799999999998,1126.98,794.2520000000001
425,edillilie,EDILLILIE_S1.2 _P1212_R1,2023,188.5,395.997,1288.162,703.665
426,edillilie,EDILLILIE_S1.3_P1212_R1,2023,216.5,545.9970000000001,1288.162,525.665
427,edillilie,EDILLILIE_S1.3_P1212_R3,2023,238.5,545.9970000000001,1110.892,326.395
428,edillilie,EDILLILIE_S1.2 _P2121_R1,2023,188.5,289.9786,1400.19,921.7114000000001
429,edillilie,EDILLILIE_S2.2_P1234_R2,2023,171.5,139.22799999999998,1114.1,803.372
430,edillilie,EDILLILIE_S3_P2341_R1,2023,216.5,545.9970000000001,1178.068,415.5709999999999
431,edillilie,EDILLILIE_S1.3_P2121_R1,2023,216.5,439.9786,1105.5,449.0214
432,edillilie,EDILLILIE_S2.2 _P2341_R1,2023,227.5,545.9970000000001,1168.738,395.241
433,edillilie,EDILLILIE_S2.2_P2341_R2,2023,205.5,545.9970000000001,997.688,246.19099999999992
434,edillilie,EDILLILIE_S2.1_P3412_R2,2023,199.5,289.97860000000003,1422.3,932.8213999999999
435,edillilie,EDILLILIE_S2.1_P2341_R1,2023,221.5,395.997,1189.264,571.7669999999998
436,edillilie,EDILLILIE_S2.1_P2341_R2,2023,221.5,395.997,905.01,287.513
437,edillilie,EDILLILIE_S2.2_P1234_R3,2023,171.5,139.22799999999998,1109.55,798.822
438,edillilie,EDILLILIE_S3_P4123_R3,2023,205.5,439.9786,1206.81,561.3314
439,edillilie,EDILLILIE_S1.3_P1212_R2,2023,227.5,545.9970000000001,1155.676,382.17899999999986
440,edillilie,EDILLILIE_S3_P1234_R3,2023,193.5,139.22799999999998,1191.24,858.5120000000001
441,edillilie,EDILLILIE_S2.2_P3412_R1,2023,216.5,439.9786,1341.45,684.9714000000001
442,edillilie,EDILLILIE_S1.3_P2121_R2,2023,216.5,439.9786,1239.15,582.6714000000002
443,edillilie,EDILLILIE_S2.1_P1234_R3,2023,182.5,139.22799999999998,1019.85,698.1220000000001
444,edillilie,EDILLILIE_S3_P2341_R2,2023,216.5,545.9970000000001,848.408,85.91099999999994
445,edillilie,EDILLILIE_S2.2_P4123_R2,2023,216.5,439.9786,1046.1,389.62139999999994
446,edillilie,EDILLILIE_S1.3_P2121_R3,2023,216.5,439.9786,1340.13,683.6514000000002
447,manang,MANANG_S1.1_P3123_R2,2023,213.0,458.82,1248.06,576.24
448,manang,MANANG_S10.2_P3123_R2,2023,191.0,434.32,910.14,284.82
449,manang,MANANG_S10.1_P2312_R3,2023,193.5,409.82,1116.39,513.0700000000002
450,manang,MANANG_S4_P1234_R1,2023,215.5,501.3472,436.8,-280.0472
451,manang,MANANG_S2_P2121_R3,2023,202.0,434.32,1050.06,413.73999999999995
452,manang,MANANG_S9_P1231_R1,2023,215.5,524.5,0.0,-740.0
453,manang,MANANG_S8.1_P1231_R3,2023,226.5,524.5,0.0,-751.0
454,manang,MANANG_S11_P2121_R1,2023,202.0,434.32,1253.34,617.02
455,manang,MANANG_S3_P1231_R1,2023,204.5,501.3472,577.2,-128.64719999999994
456,manang,MANANG_S8.2_P2312_R3,2023,202.0,434.32,768.9000000000001,132.5800000000001
457,manang,MANANG_S9_P2312_R2,2023,191.0,434.32,1065.5700000000002,440.25000000000017
458,manang,MANANG_S1.1_P1231_R3,2023,226.5,501.3472,659.1,-68.74719999999996
459,manang,MANANG_S3_P2312_R2,2023,193.5,501.3472,451.75,-243.0972
460,manang,MANANG_S8.1_P2312_R2,2023,213.0,434.32,1041.48,394.16
461,manang,MANANG_S4_P1234_R3,2023,204.5,501.3472,574.6,-131.24719999999996
462,manang,MANANG_S1.3_P2312_R3,2023,191.0,479.32,1080.42,410.1000000000001
463,manang,MANANG_S10.2_P3123_R1,2023,191.0,434.32,1219.02,593.7
464,manang,MANANG_S10.2_P2312_R2,2023,213.0,434.32,857.34,210.02000000000004
465,manang,MANANG_S4_P1234_R2,2023,204.5,501.3472,701.35,-4.497199999999964
466,manang,MANANG_S9_P2312_R3,2023,191.0,434.32,1002.21,376.89000000000004
467,manang,MANANG_S1.3_P3123_R3,2023,191.0,479.32,1038.18,367.86000000000007
468,manang,MANANG_S2_P1212_R2,2023,215.5,501.3472,744.25,27.402800000000013
469,manang,MANANG_S7_P2312_R1,2023,202.0,434.32,905.52,269.2
470,manang,MANANG_S10.2_P3123_R3,2023,213.0,434.32,944.46,297.14000000000004
471,manang,MANANG_S11_P2121_R2,2023,202.0,434.32,913.44,277.12000000000006
472,manang,MANANG_S10.1_P1231_R2,2023,213.0,448.4972,0.0,-661.4972
473,manang,MANANG_S12_P0000_R4,2023,193.5,412.09999999999997,918.694,313.094
474,manang,MANANG_S5_P2341_R3,2023,191.0,434.32,1168.2,542.8800000000001
475,manang,MANANG_S9_P1231_R2,2023,237.5,524.5,0.0,-762.0
476,manang,MANANG_S1.1_P2312_R2,2023,213.0,458.82,1110.45,438.63000000000005
477,manang,MANANG_S9_P2312_R1,2023,191.0,434.32,938.19,312.87000000000006
478,manang,MANANG_S1.3_P2312_R1,2023,202.0,479.32,1229.5800000000002,548.2600000000002
479,manang,MANANG_S4_P4123_R1,2023,202.0,434.32,1032.57,396.24999999999994
480,manang,MANANG_S4_P3412_R3,2023,180.0,434.32,816.09,201.77000000000004
481,manang,MANANG_S8.2_P2312_R2,2023,213.0,434.32,1105.17,457.8500000000001
482,manang,MANANG_S7_P3123_R2,2023,202.0,434.32,887.7,251.38000000000005
483,manang,MANANG_S8.2_P1231_R2,2023,226.5,524.5,0.0,-751.0
484,manang,MANANG_S8.2_P1231_R1,2023,193.5,524.4999999999999,0.0,-717.9999999999999
485,manang,MANANG_S9_P3123_R2,2023,235.0,517.72,0.0,-752.72
486,manang,MANANG_S1.2_P1231_R1,2023,226.5,518.5972,498.55,-246.54720000000003
487,manang,MANANG_S8.2_P1231_R3,2023,237.5,524.5,0.0,-762.0
488,manang,MANANG_S11_P1212_R2,2023,224.0,448.4972,0.0,-672.4972
489,manang,MANANG_S8.1_P3123_R3,2023,202.0,434.32,1104.51,468.19
490,manang,MANANG_S7_P2312_R2,2023,202.0,434.32,1049.73,413.41
491,manang,MANANG_S1.3_P1231_R2,2023,215.5,501.3472,670.15,-46.69720000000001
492,manang,MANANG_S5_P2341_R1,2023,180.0,434.32,1029.93,415.61000000000007
493,manang,MANANG_S12_P0000_R1,2023,182.5,412.09999999999997,581.57,-13.029999999999916
494,manang,MANANG_S10.2_P2312_R3,2023,202.0,434.32,1058.31,421.98999999999995
495,manang,MANANG_S1.3_P1231_R3,2023,204.5,501.3472,564.2,-141.64719999999994
496,manang,MANANG_S1.2_P2312_R2,2023,202.0,434.32,1267.53,631.21
497,manang,MANANG_S4_P3412_R2,2023,191.0,434.32,1032.57,407.24999999999994
498,manang,MANANG_S1.1_P1231_R1,2023,215.5,518.5972,770.9,36.802799999999934
499,manang,MANANG_S1.3_P1231_R1,2023,215.5,518.5972,708.5,-25.597200000000043
500,manang,MANANG_S8.2_P3123_R3,2023,180.0,434.32,1158.96,544.6400000000001
501,manang,MANANG_S3_P3123_R2,2023,191.0,434.32,1192.62,567.3
502,manang,MANANG_S1.3_P2312_R2,2023,213.0,479.32,1050.72,358.40000000000003
503,manang,MANANG_S6_P1111_R4,2023,213.0,434.32,1197.24,549.9200000000001
504,manang,MANANG_S13_P0000_R5,2023,171.5,513.0999999999999,785.586,100.9860000000001
505,manang,MANANG_S11_P1212_R3,2023,224.0,448.4972,0.0,-672.4972
506,manang,MANANG_S4_P2341_R3,2023,191.0,450.5,832.236,190.736
507,manang,MANANG_S6_P1111_R6,2023,191.0,434.32,965.91,340.59
508,manang,MANANG_S10.2_P1231_R3,2023,224.0,448.4972,0.0,-672.4972
509,manang,MANANG_S6_P1111_R2,2023,191.0,434.32,1199.88,574.5600000000002
510,manang,MANANG_S8.1_P2312_R1,2023,191.0,434.32,1166.88,541.5600000000002
511,manang,MANANG_S10.1_P3123_R1,2023,182.5,409.82,1079.1,486.7799999999999
512,manang,MANANG_S8.1_P3123_R1,2023,202.0,434.32,1071.51,435.19
513,manang,MANANG_S5_P1234_R3,2023,204.5,501.3472,616.2,-89.64719999999994
514,manang,MANANG_S12_P0000_R3,2023,193.5,412.09999999999997,711.568,105.96800000000002
515,manang,MANANG_S9_P3123_R3,2023,246.0,517.72,0.0,-763.72
516,manang,MANANG_S8.1_P1231_R1,2023,215.5,524.4999999999999,0.0,-739.9999999999999
517,manang,MANANG_S12_P0000_R5,2023,182.5,412.09999999999997,1021.324,426.724
518,manang,MANANG_S10.1_P2312_R1,2023,182.5,409.82,896.94,304.62000000000006
519,manang,MANANG_S1.1_P3123_R3,2023,213.0,458.82,839.85,168.03000000000003
520,manang,MANANG_S6_P1111_R1,2023,213.0,434.32,1136.85,489.5299999999999
521,manang,MANANG_S8.2_P3123_R1,2023,202.0,434.32,948.42,312.09999999999997
522,manang,MANANG_S2_P1212_R3,2023,226.5,501.3472,438.1,-289.74719999999996
523,manang,MANANG_S9_P1231_R3,2023,226.5,524.5,0.0,-751.0
524,manang,MANANG_S10.2_P1231_R2,2023,224.0,448.4972,0.0,-672.4972
525,manang,MANANG_S3_P3123_R3,2023,191.0,434.32,821.0400000000001,195.72000000000008
526,manang,MANANG_S8.1_P2312_R3,2023,202.0,434.32,1068.54,432.21999999999997
527,manang,MANANG_S1.1_P3123_R1,2023,213.0,458.82,1201.2,529.3800000000001
528,manang,MANANG_S12_P0000_R8,2023,193.5,412.09999999999997,712.1899999999999,106.58999999999997
529,manang,MANANG_S1.1_P1231_R2,2023,193.5,501.3472,468.0,-226.8472
530,manang,MANANG_S2_P1212_R1,2023,215.5,501.3472,565.5,-151.3472
531,manang,MANANG_S1.3_P3123_R1,2023,202.0,479.32,1187.34,506.0199999999999
532,manang,MANANG_S8.2_P3123_R2,2023,191.0,434.32,1170.84,545.52
533,manang,MANANG_S2_P2121_R1,2023,202.0,434.32,1271.8200000000002,635.5000000000002
534,manang,MANANG_S7_P3123_R3,2023,202.0,434.32,996.27,359.95
535,manang,MANANG_S1.2_P2312_R1,2023,202.0,434.32,1105.17,468.8500000000001
536,manang,MANANG_S8.2_P2312_R1,2023,202.0,434.32,933.24,296.92
537,manang,MANANG_S3_P3123_R1,2023,191.0,434.32,860.3100000000001,234.99000000000007
538,manang,MANANG_S1.3_P3123_R2,2023,191.0,479.32,913.44,243.12000000000006
539,manang,MANANG_S10.2_P1231_R1,2023,224.0,448.4972,0.0,-672.4972
540,manang,MANANG_S7_P2312_R3,2023,191.0,434.32,983.73,358.41
541,manang,MANANG_S11_P1212_R1,2023,213.0,448.4972,0.0,-661.4972
542,manang,MANANG_S1.2_P3123_R3,2023,191.0,434.32,1215.72,590.4000000000001
543,manang,MANANG_S5_P2341_R2,2023,191.0,434.32,1055.01,429.69
544,manang,MANANG_S1.2_P1231_R2,2023,204.5,501.3472,616.2,-89.64719999999994
545,manang,MANANG_S13_P0000_R2,2023,182.5,513.0999999999999,732.094,36.49400000000014
546,manang,MANANG_S5_P4123_R2,2023,180.0,434.32,776.49,162.17000000000002
547,manang,MANANG_S1.2_P3123_R2,2023,202.0,434.32,1053.36,417.0399999999999
548,manang,MANANG_S13_P0000_R1,2023,182.5,513.0999999999999,567.264,-128.3359999999999
549,manang,MANANG_S13_P0000_R7,2023,171.5,513.0999999999999,882.618,198.01800000000014
550,manang,MANANG_S5_P4123_R1,2023,180.0,434.32,921.03,306.71
551,manang,MANANG_S5_P1234_R2,2023,204.5,501.3472,702.65,-3.1972000000000094
552,manang,MANANG_S5_P3412_R3,2023,202.0,434.32,1146.75,510.43
553,manang,MANANG_S10.1_P3123_R3,2023,204.5,409.82,862.95,248.63000000000005
554,manang,MANANG_S3_P1231_R3,2023,204.5,501.3472,529.75,-176.0972
555,manang,MANANG_S1.2_P3123_R1,2023,191.0,434.32,1039.8300000000002,414.51000000000016
556,manang,MANANG_S1.1_P2312_R3,2023,213.0,458.82,1099.23,427.41
557,manang,MANANG_S8.1_P1231_R2,2023,215.5,524.4999999999999,0.0,-739.9999999999999
558,manang,MANANG_S12_P0000_R6,2023,182.5,412.09999999999997,671.138,76.53800000000007
559,manang,MANANG_S10.2_P2312_R1,2023,213.0,434.32,1206.48,559.1600000000001
560,manang,MANANG_S7_P3123_R1,2023,213.0,434.32,1123.65,476.3300000000001
561,manang,MANANG_S13_P0000_R4,2023,182.5,513.0999999999999,918.072,222.4720000000001
562,manang,MANANG_S12_P0000_R9,2023,182.5,412.09999999999997,896.302,301.70200000000006
563,manang,MANANG_S4_P2341_R1,2023,191.0,450.5,776.256,134.75599999999997
564,manang,MANANG_S9_P3123_R1,2023,213.0,517.72,0.0,-730.72
565,manang,MANANG_S10.1_P1231_R1,2023,224.0,448.4972,0.0,-672.4972
566,manang,MANANG_S4_P4123_R2,2023,191.0,434.32,942.48,317.16
567,manang,MANANG_S12_P0000_R7,2023,182.5,412.09999999999997,859.604,265.0040000000001
568,manang,MANANG_S10.1_P2312_R2,2023,171.5,409.82,978.78,397.46
569,manang,MANANG_S13_P0000_R6,2023,182.5,513.1,747.644,52.04399999999998
570,manang,MANANG_S13_P0000_R8,2023,193.5,513.1,896.302,189.702
571,manang,MANANG_S8.1_P3123_R2,2023,191.0,434.32,1278.75,653.4300000000001
572,manang,MANANG_S1.2_P2312_R3,2023,191.0,434.32,970.2,344.88000000000005
573,manang,MANANG_S7_P1231_R1,2023,55.0,307.45,0.0,-362.45
574,manang,MANANG_S4_P3412_R1,2023,191.0,434.32,1035.54,410.21999999999997
575,manang,MANANG_S2_P2121_R2,2023,191.0,434.32,992.31,366.98999999999995
576,manang,MANANG_S10.1_P3123_R2,2023,193.5,409.82,1138.8300000000002,535.5100000000002
577,manang,MANANG_S10.1_P1231_R3,2023,213.0,448.4972,0.0,-661.4972
578,manang,MANANG_S1.1_P2312_R1,2023,202.0,458.82,1162.26,501.44
579,manang,MANANG_S5_P1234_R1,2023,193.5,518.5971999999999,589.5500000000001,-122.54719999999986
580,manang,MANANG_S3_P2312_R1,2023,193.5,501.3472,613.6,-81.24719999999996
581,manang,MANANG_S5_P3412_R1,2023,191.0,434.32,834.24,208.92000000000002
582,manang,MANANG_S7_P1231_R2,2023,44.0,307.45,0.0,-351.45
583,manang,MANANG_S3_P2312_R3,2023,215.5,501.3472,568.75,-148.0972
584,manang,MANANG_S13_P0000_R9,2023,182.5,513.0999999999999,801.758,106.15800000000013
585,manang,MANANG_S6_P1111_R3,2023,191.0,434.32,931.59,306.27000000000004
586,manang,MANANG_S4_P4123_R3,2023,202.0,434.32,960.3,323.97999999999996
587,manang,MANANG_S5_P3412_R2,2023,191.0,434.32,895.62,270.3
588,manang,MANANG_S3_P1231_R2,2023,226.5,501.3472,575.25,-152.5972
589,manang,MANANG_S4_P2341_R2,2023,191.0,450.5,835.968,194.46799999999996
