,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
0,kinnabulla,KINNABULLA_S4_P2341_R3,2023,1,180.0,477.39091603053436,canola,NA,NA,1609.0,NA,NA,1110.2099999999998,452.81908396946545
1,kinnabulla,KINNABULLA_S10_P2312_R1,2023,1,180.0,317.54,wheat,NA,NA,5884.0,NA,NA,2118.24,1620.6999999999998
2,kinnabulla,KINNABULLA_S9.1_P2312_R2,2023,1,160.5,189.04000000000002,wheat,NA,NA,5121.0,NA,NA,1843.56,1494.02
3,kinnabulla,KINNABULLA_S11_P1231_R2,2023,1,275.9,236.87,tillage radish,vetch,NA,1761.0,2415.0,NA,0.0,-512.77
4,kinnabulla,KINNABULLA_S12_P0000_R6,2023,1,169.0,477.39091603053436,canola,NA,NA,1619.0,NA,NA,1117.11,470.71908396946554
5,kinnabulla,KINNABULLA_S4_P3412_R1,2023,1,169.0,317.54,wheat,NA,NA,5332.0,NA,NA,1919.52,1432.98
6,kinnabulla,KINNABULLA_S10_P3123_R1,2023,1,191.0,317.53999999999996,wheat,NA,NA,5888.0,NA,NA,2119.68,1611.1399999999999
7,kinnabulla,KINNABULLA_S8_P1231_R2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,kinnabulla,KINNABULLA_S5_P2121_R1,2023,1,180.0,307.54,barley,NA,NA,4860.0,NA,NA,1512.4319999999998,1024.8919999999998
9,kinnabulla,KINNABULLA_S9.2_P3123_R1,2023,1,182.5,189.04000000000002,wheat,NA,NA,5760.0,NA,NA,2073.6,1702.06
10,kinnabulla,KINNABULLA_S2.1_P1212_R3,2023,1,215.5,280.27200000000005,lentil,NA,NA,1237.0,NA,NA,951.253,455.481
11,kinnabulla,KINNABULLA_S13_P0000_R2,2023,1,169.0,369.39091603053436,canola,NA,NA,2066.0,NA,NA,1425.54,887.1490839694657
12,kinnabulla,KINNABULLA_S13_P0000_R8,2023,1,169.0,369.39091603053436,canola,NA,NA,1605.0,NA,NA,1107.4499999999998,569.0590839694655
13,kinnabulla,KINNABULLA_S14_P0000_R8,2023,1,169.0,477.39091603053436,canola,NA,NA,1485.0,NA,NA,1024.65,378.25908396946573
14,kinnabulla,KINNABULLA_S5_P2121_R3,2023,1,191.0,307.53999999999996,barley,NA,NA,4054.0,NA,NA,1261.6047999999998,763.0647999999999
15,kinnabulla,KINNABULLA_S14_P0000_R4,2023,1,180.0,477.39091603053436,canola,NA,NA,1423.0,NA,NA,981.87,324.47908396946565
16,kinnabulla,KINNABULLA_S1.1_P1231_R3,2023,1,204.5,280.27200000000005,lentil,NA,NA,1414.0,NA,NA,1087.366,602.5939999999999
17,kinnabulla,KINNABULLA_S11_P3123_R3,2023,1,191.0,317.53999999999996,wheat,NA,NA,3837.0,NA,NA,1381.32,872.78
18,kinnabulla,KINNABULLA_S11_P3123_R1,2023,1,169.0,317.54,wheat,NA,NA,6124.0,NA,NA,2204.64,1718.1
19,kinnabulla,KINNABULLA_S4_P4123_R2,2023,1,169.0,317.54,wheat,NA,NA,4872.0,NA,NA,1753.9199999999998,1267.3799999999999
20,kinnabulla,KINNABULLA_S8_P1231_R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,kinnabulla,KINNABULLA_S13_P0000_R6,2023,1,169.0,369.39091603053436,canola,NA,NA,1438.0,NA,NA,992.22,453.82908396946567
22,kinnabulla,KINNABULLA_S1.2_P1231_R2,2023,1,204.5,280.27200000000005,lentil,NA,NA,1758.0,NA,NA,1351.902,867.13
23,kinnabulla,KINNABULLA_S7_P1111_R6,2023,1,180.0,317.53999999999996,wheat,NA,NA,5000.0,NA,NA,1800.0,1302.46
24,kinnabulla,KINNABULLA_S12_P0000_R1,2023,1,169.0,477.39091603053436,canola,NA,NA,1713.0,NA,NA,1181.9699999999998,535.5790839694655
25,kinnabulla,KINNABULLA_S4_P4123_R3,2023,1,180.0,317.54,wheat,NA,NA,4255.0,NA,NA,1531.8,1034.26
26,kinnabulla,KINNABULLA_S9.1_P3123_R2,2023,1,160.5,189.04,wheat,NA,NA,5084.0,NA,NA,1830.24,1480.7
27,kinnabulla,KINNABULLA_S1.2_P1231_R3,2023,1,204.5,280.27200000000005,lentil,NA,NA,1540.0,NA,NA,1184.26,699.4879999999999
28,kinnabulla,KINNABULLA_S2.1_P2121_R3,2023,1,191.0,317.54,wheat,NA,NA,4656.0,NA,NA,1676.16,1167.6200000000001
29,kinnabulla,KINNABULLA_S1.1_P2312_R2,2023,1,191.0,238.04000000000002,wheat,NA,NA,4665.0,NA,NA,1679.4,1250.3600000000001
30,kinnabulla,KINNABULLA_S12_P0000_R5,2023,1,169.0,477.39091603053436,canola,NA,NA,1395.0,NA,NA,962.55,316.1590839694656
31,kinnabulla,KINNABULLA_S10_P1231_R3,2023,1,171.5,236.87,tillage radish,NA,NA,3557.0,NA,NA,0.0,-408.37
32,kinnabulla,KINNABULLA_S4_P1234_R1,2023,1,193.5,280.27200000000005,lentil,NA,NA,1186.0,NA,NA,912.034,438.26199999999994
33,kinnabulla,KINNABULLA_S1.3_P1231_R3,2023,1,204.5,280.27200000000005,lentil,NA,NA,1121.0,NA,NA,862.049,377.27699999999993
34,kinnabulla,KINNABULLA_S10_P2312_R2,2023,1,180.0,317.54,wheat,NA,NA,4764.0,NA,NA,1715.04,1217.5
35,kinnabulla,KINNABULLA_S8_P3123_R1,2023,1,169.0,317.54,wheat,NA,NA,4969.0,NA,NA,1788.84,1302.3
36,kinnabulla,KINNABULLA_S8_P3123_R3,2023,1,191.0,317.53999999999996,wheat,NA,NA,5051.0,NA,NA,1818.36,1309.82
37,kinnabulla,KINNABULLA_S9.2_P2312_R1,2023,1,171.5,189.04000000000002,wheat,NA,NA,5403.0,NA,NA,1945.08,1584.54
38,kinnabulla,KINNABULLA_S2.2_P1212_R1,2023,1,182.5,280.27200000000005,lentil,NA,NA,1113.0,NA,NA,855.897,393.125
39,kinnabulla,KINNABULLA_S3_P3123_R1,2023,1,180.0,317.53999999999996,wheat,NA,NA,4904.0,NA,NA,1765.4399999999998,1267.8999999999999
40,kinnabulla,KINNABULLA_S12_P0000_R3,2023,1,169.0,477.3909160305343,canola,NA,NA,2033.0,NA,NA,1402.77,756.3790839694657
41,kinnabulla,KINNABULLA_S14_P0000_R3,2023,1,169.0,477.39091603053436,canola,NA,NA,2093.0,NA,NA,1444.1699999999998,797.7790839694655
42,kinnabulla,KINNABULLA_S7_P1111_R3,2023,1,180.0,317.54,wheat,NA,NA,4902.0,NA,NA,1764.72,1267.18
43,kinnabulla,KINNABULLA_S1.2_P3123_R2,2023,1,180.0,317.54,wheat,NA,NA,5018.0,NA,NA,1806.48,1308.94
44,kinnabulla,KINNABULLA_S6_P1234_R2,2023,1,193.5,280.27200000000005,lentil,NA,NA,1462.0,NA,NA,1124.278,650.506
45,kinnabulla,KINNABULLA_S1.1_P1231_R1,2023,1,193.5,280.27200000000005,lentil,NA,NA,1179.0,NA,NA,906.651,432.8789999999999
46,kinnabulla,KINNABULLA_S6_P1234_R3,2023,1,182.5,280.27200000000005,lentil,NA,NA,1550.0,NA,NA,1191.95,729.178
47,kinnabulla,KINNABULLA_S1.2_P3123_R1,2023,1,191.0,317.53999999999996,wheat,NA,NA,5705.0,NA,NA,2053.8,1545.2600000000002
48,kinnabulla,KINNABULLA_S1.3_P1231_R2,2023,1,204.5,280.27200000000005,lentil,NA,NA,1572.0,NA,NA,1208.868,724.0959999999999
49,kinnabulla,KINNABULLA_S2.1_P2121_R2,2023,1,191.0,317.53999999999996,wheat,NA,NA,5367.0,NA,NA,1932.12,1423.58
50,kinnabulla,KINNABULLA_S2.2_P2121_R3,2023,1,180.0,359.53999999999996,wheat,NA,NA,4551.0,NA,NA,1638.36,1098.82
51,kinnabulla,KINNABULLA_S6_P2341_R3,2023,1,169.0,317.54,wheat,NA,NA,4706.0,NA,NA,1694.16,1207.6200000000001
52,kinnabulla,KINNABULLA_S14_P0000_R2,2023,1,169.0,477.3909160305343,canola,NA,NA,1933.0,NA,NA,1333.77,687.3790839694657
53,kinnabulla,KINNABULLA_S1.2_P2312_R2,2023,1,180.0,317.54,wheat,NA,NA,5070.0,NA,NA,1825.2,1327.66
54,kinnabulla,KINNABULLA_S9.2_P1231_R2,2023,1,171.5,273.72,vetch,NA,NA,3551.0,NA,NA,0.0,-445.22
55,kinnabulla,KINNABULLA_S14_P0000_R6,2023,1,169.0,477.39091603053436,canola,NA,NA,1488.0,NA,NA,1026.72,380.32908396946567
56,kinnabulla,KINNABULLA_S10_P1231_R2,2023,1,182.5,236.87,tillage radish,NA,NA,4740.0,NA,NA,0.0,-419.37
57,kinnabulla,KINNABULLA_S8_P2312_R1,2023,1,180.0,317.53999999999996,wheat,NA,NA,5195.0,NA,NA,1870.2,1372.66
58,kinnabulla,KINNABULLA_S6_P1234_R1,2023,1,193.5,280.27200000000005,lentil,NA,NA,1170.0,NA,NA,899.73,425.95799999999997
59,kinnabulla,KINNABULLA_S11_P1231_R1,2023,1,277.75,236.87,tillage radish,vetch,NA,2307.0,1503.0,NA,0.0,-514.62
60,kinnabulla,KINNABULLA_S10_P3123_R3,2023,1,191.0,317.53999999999996,wheat,NA,NA,4953.0,NA,NA,1783.08,1274.54
61,kinnabulla,KINNABULLA_S1.3_P3123_R2,2023,1,180.0,359.54,wheat,NA,NA,5159.0,NA,NA,1857.24,1317.7
62,kinnabulla,KINNABULLA_S12_P0000_R9,2023,1,169.0,477.3909160305343,canola,NA,NA,1251.0,NA,NA,863.1899999999999,216.79908396946564
63,kinnabulla,KINNABULLA_S11_P3123_R2,2023,1,180.0,317.54,wheat,NA,NA,4811.0,NA,NA,1731.96,1234.42
64,kinnabulla,KINNABULLA_S1.2_P3123_R3,2023,1,191.0,317.53999999999996,wheat,NA,NA,4363.0,NA,NA,1570.6799999999998,1062.1399999999999
65,kinnabulla,KINNABULLA_S3_P2312_R2,2023,1,204.5,280.27200000000005,lentil,NA,NA,1438.0,NA,NA,1105.822,621.0499999999998
66,kinnabulla,KINNABULLA_S8_P2312_R3,2023,1,180.0,317.53999999999996,wheat,NA,NA,4379.0,NA,NA,1576.44,1078.9
67,kinnabulla,KINNABULLA_S7_P1111_R4,2023,1,191.0,317.53999999999996,wheat,NA,NA,5229.0,NA,NA,1882.44,1373.9
68,kinnabulla,KINNABULLA_S4_P1234_R2,2023,1,204.5,280.27200000000005,lentil,NA,NA,1447.0,NA,NA,1112.743,627.9709999999999
69,kinnabulla,KINNABULLA_S2.1_P1212_R1,2023,1,193.5,280.27200000000005,lentil,NA,NA,1306.0,NA,NA,1004.314,530.5419999999999
70,kinnabulla,KINNABULLA_S9.1_P2312_R3,2023,1,160.5,189.04000000000002,wheat,NA,NA,4856.0,NA,NA,1748.16,1398.6200000000001
