,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
42,streatham,STREATHAM_S9.3_P2121_R2,2025,3,230.0,1045.38506525,Wheat,NA,NA,6896.43,0.0,NA,2482.7148,1207.3297347500002
43,streatham,STREATHAM_S2.1_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2538.0,NA,NA,1205.55,-353.3000000000002
44,streatham,STREATHAM_S2.1_P1234_R1,2024,2,248.5,825.027963768116,Canola,NA,NA,3097.643098,0.0,NA,2137.37373762,1063.8457738518841
45,streatham,STREATHAM_S2.1_P1234_R1,2025,3,230.0,1026.6882695,Wheat,NA,NA,6931.84,0.0,NA,2495.4624,1238.7741305
46,streatham,STREATHAM_S9.3_P2121_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5778.0,NA,NA,2080.08,384.2124000000001
47,streatham,STREATHAM_S9.3_P2121_R1,2024,2,271.504489335,767.4003496376812,Canola,Field Pea,NA,1795.735129,444.4444444,NA,1442.6127945452,403.7079555725187
48,streatham,STREATHAM_S9.3_P2121_R1,2025,3,230.0,1045.38506525,Wheat,NA,NA,7135.35,0.0,NA,2568.726,1293.34093475
49,streatham,STREATHAM_S8_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4494.0,NA,NA,3100.86,1518.46
50,streatham,STREATHAM_S8_P2312_R2,2024,2,259.5,1117.9322394927535,Wheat,NA,NA,2828.282828,0.0,NA,1018.18181808,-359.25042141275355
51,streatham,STREATHAM_S8_P2312_R2,2025,3,193.5,687.0,Vetch,NA,NA,0.0,0.0,NA,0.0,-880.5
52,streatham,STREATHAM_S8_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5352.0,NA,NA,1926.72,230.85240000000022
53,streatham,STREATHAM_S8_P3123_R3,2024,2,207.0,659.3,Vetch,NA,NA,0.0,0.0,NA,0.0,-866.3
54,streatham,STREATHAM_S8_P3123_R3,2025,3,232.5,925.464927515,Canola,NA,NA,5385.29,0.0,NA,3715.8501,2557.885172485
55,streatham,STREATHAM_S5_P1231_R1,2023,1,307.0,1275.4,canola,NA,NA,4612.0,NA,NA,3182.28,1599.88
56,streatham,STREATHAM_S5_P1231_R1,2024,2,259.5,1083.0697467391303,Wheat,NA,NA,2993.82716,0.0,NA,1077.7777775999998,-264.7919691391305
57,streatham,STREATHAM_S5_P1231_R1,2025,3,232.5,978.8171014,Barley,NA,NA,10955.82,0.0,NA,3409.451184,2198.1340826
58,streatham,STREATHAM_S6.2_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,6009.0,NA,NA,2163.24,467.37239999999997
59,streatham,STREATHAM_S6.2_P3123_R2,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
60,streatham,STREATHAM_S6.2_P3123_R2,2025,3,252.0,1040.07971015,Canola,NA,NA,4313.59,0.0,NA,2976.3771,1684.2973898500002
61,streatham,STREATHAM_S8_P2312_R3,2023,1,307.0,1275.4,canola,NA,NA,4178.0,NA,NA,2882.82,1300.42
62,streatham,STREATHAM_S8_P2312_R3,2024,2,259.5,1117.9322394927538,Wheat,NA,NA,2802.979391,0.0,NA,1009.07258076,-368.3596587327537
63,streatham,STREATHAM_S8_P2312_R3,2025,3,193.5,687.0,Vetch,NA,NA,0.0,0.0,NA,0.0,-880.5
64,streatham,STREATHAM_S5_P3123_R2,2023,1,285.0,1354.4699999999998,barley,NA,NA,6178.0,NA,NA,1922.5936,283.1236000000001
65,streatham,STREATHAM_S5_P3123_R2,2024,2,248.5,894.4896539855073,Canola,NA,NA,2786.195286,0.0,NA,1922.47474734,779.4850933544927
66,streatham,STREATHAM_S5_P3123_R2,2025,3,230.0,1061.8728695,Wheat,NA,NA,7816.79,0.0,NA,2814.0444,1522.1715305000002
67,streatham,STREATHAM_S8_P1231_R3,2023,1,248.5,994.926,vetch,NA,NA,0.0,NA,NA,0.0,-1243.426
68,streatham,STREATHAM_S8_P1231_R3,2024,2,248.5,850.801393115942,Canola,NA,NA,3307.011649,0.0,NA,2281.83803781,1182.536644694058
69,streatham,STREATHAM_S8_P1231_R3,2025,3,230.0,1034.87413475,Wheat,NA,NA,7135.39,0.0,NA,2568.7404,1303.8662652500002
70,streatham,STREATHAM_S9.2_P2121_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4875.0,NA,NA,1755.0,59.13240000000019
71,streatham,STREATHAM_S9.2_P2121_R2,2024,2,281.114478105,725.0014067028986,Canola,Field Pea,NA,2035.353535,589.2255892,NA,1674.2592590035997,668.1433741957011
72,streatham,STREATHAM_S9.2_P2121_R2,2025,3,230.0,1068.2880695000001,Wheat,NA,NA,8133.75,0.0,NA,2928.15,1629.8619305
73,streatham,STREATHAM_S2.2_P1234_R2,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2557.0,NA,NA,1214.575,-344.2750000000001
74,streatham,STREATHAM_S2.2_P1234_R2,2024,2,248.5,910.4324655797102,Canola,NA,NA,2766.554433,0.0,NA,1908.92255877,749.9900931902898
75,streatham,STREATHAM_S2.2_P1234_R2,2025,3,230.0,1054.4114261,Wheat,NA,NA,6977.28,0.0,NA,2511.8208,1227.4093739
76,streatham,STREATHAM_S4_P1231_R1,2023,1,248.5,994.926,wheat,vetch ,NA,0.0,NA,NA,0.0,-1243.426
77,streatham,STREATHAM_S4_P1231_R1,2024,2,248.5,888.9354510869566,Canola,NA,NA,2592.592593,0.0,NA,1788.88888917,651.4534380830435
78,streatham,STREATHAM_S4_P1231_R1,2025,3,230.0,1070.59936085,Wheat,NA,NA,7740.46,0.0,NA,2786.5656,1485.9662391499999
79,streatham,STREATHAM_S9.3_P1212_R3,2023,1,394.46320249999997,1173.95,canola,field pea,NA,3145.6854,1572.8427,NA,2890.8848825999994,1322.4716800999993
80,streatham,STREATHAM_S9.3_P1212_R3,2024,2,259.5,1137.8693699275364,Wheat,NA,NA,0.0,0.0,NA,0.0,-1397.3693699275364
81,streatham,STREATHAM_S9.3_P1212_R3,2025,3,332.1015,905.1098551000001,Canola,Field pea,NA,3248.82,735.24,NA,2578.42572,1341.2143649000004
82,streatham,STREATHAM_S11_P0000_R3,2023,1,332.925,1225.4225,wheat,barley,faba bean,4817.0,NA,NA,1734.12,175.77250000000004
83,streatham,STREATHAM_S11_P0000_R3,2024,2,525.75,2158.8602192028984,Wheat,barley,fababean,4622.0,0.0,NA,5420.326702259999,2735.716483057101
84,streatham,STREATHAM_S11_P0000_R3,2025,3,227.5,2745.0915923,Wheat,NA,NA,7127.45,0.0,NA,2565.882,-406.7095922999997
85,streatham,STREATHAM_S11_P0000_R8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,streatham,STREATHAM_S13_P0000_R3,2023,1,226.5,1137.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1364.4
87,streatham,STREATHAM_S13_P0000_R3,2023,2,185.0,1833.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-2018.0
88,streatham,STREATHAM_S13_P0000_R3,2025,3,202.0,2262.3,Pasture,NA,NA,0.0,0.0,NA,0.0,-2464.3
89,streatham,STREATHAM_S2.3_P1234_R1,2023,1,270.5,1200.1524999999997,faba bean,NA,NA,2572.0,NA,NA,1221.7,-248.95249999999965
90,streatham,STREATHAM_S2.3_P1234_R1,2023,2,281.5,1000.5082771739131,Canola,NA,NA,2376.54321,0.0,NA,1639.8148148999996,357.8065377260865
91,streatham,STREATHAM_S2.3_P1234_R1,2025,3,221.5,980.6987593999999,Wheat,NA,NA,6469.79,0.0,NA,2329.1244,1126.9256406000004
92,streatham,STREATHAM_S4_P2312_R3,2023,1,307.0,1275.4,canola,NA,NA,4172.0,NA,NA,2878.68,1296.2799999999997
93,streatham,STREATHAM_S4_P2312_R3,2024,2,259.5,1113.37238442029,Wheat,NA,NA,2444.556452,0.0,NA,880.04032272,-492.83206170029007
94,streatham,STREATHAM_S4_P2312_R3,2025,3,204.5,711.0,Wheat,Vetch,NA,0.0,0.0,NA,0.0,-915.5
95,streatham,STREATHAM_S2.4_P4123_R2,2023,1,296.0,1442.3675999999998,wheat,NA,NA,6312.0,NA,NA,2272.32,533.9524000000004
96,streatham,STREATHAM_S2.4_P4123_R2,2024,2,240.0,836.633,Faba bean,NA,NA,3636.363636,0.0,NA,1727.2727271,650.6397271000001
97,streatham,STREATHAM_S2.4_P4123_R2,2025,3,241.0,1025.21666665,Canola,NA,NA,5228.02,0.0,NA,3607.3338,2341.1171333499997
98,streatham,STREATHAM_S7_P1234_R3,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
99,streatham,STREATHAM_S7_P1234_R3,2024,2,185.0,611.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-796.0
100,streatham,STREATHAM_S7_P1234_R3,2025,3,252.0,1036.62028985,Canola,NA,NA,4832.67,0.0,NA,3334.5423,2045.92201015
101,streatham,STREATHAM_S2.2_P4123_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5712.0,NA,NA,2056.32,360.45240000000035
102,streatham,STREATHAM_S2.2_P4123_R1,2024,2,240.0,836.633,Faba bean,NA,NA,3069.584736,0.0,NA,1458.0527495999995,381.4197495999995
103,streatham,STREATHAM_S2.2_P4123_R1,2025,3,232.5,982.7952174000001,Canola,NA,NA,3945.27,0.0,NA,2722.2363,1506.9410825999998
104,streatham,STREATHAM_S9.1_P1212_R2,2023,1,366.8142675,1073.95,canola,field pea,NA,2861.7138,1430.8569,NA,2629.9149822,1189.1507147
105,streatham,STREATHAM_S9.1_P1212_R2,2024,2,259.5,1104.9568771739132,Wheat,NA,NA,2786.195286,0.0,NA,1003.03030296,-361.4265742139132
106,streatham,STREATHAM_S9.1_P1212_R2,2025,3,306.15575,785.0500000000001,Canola,Field pea,NA,2541.72,1084.51,NA,2250.49238,1159.28663
107,streatham,STREATHAM_S11_P0000_R2,2023,1,407.9,1225.4225,wheat,barley,faba bean,4616.0,NA,NA,1661.76,28.437500000000227
108,streatham,STREATHAM_S11_P0000_R2,2024,2,456.35,2158.8602192028984,Wheat,barley,fababean,4948.0,0.0,NA,5631.42742974,3016.217210537101
109,streatham,STREATHAM_S11_P0000_R2,2025,3,227.5,2745.0915923000002,Wheat,NA,NA,7089.46,0.0,NA,2552.2056,-420.38599230000045
110,streatham,STREATHAM_S2.1_P3412_R2,2023,1,296.0,1352.3675999999998,wheat,NA,NA,5681.0,NA,NA,2045.16,396.79240000000027
111,streatham,STREATHAM_S2.1_P3412_R2,2024,2,259.5,1084.7268101449274,Wheat,NA,NA,4545.454545,0.0,NA,1636.3636361999995,292.1368260550721
112,streatham,STREATHAM_S2.1_P3412_R2,2025,3,215.5,846.0500000000001,Faba bean,NA,NA,3965.57,0.0,NA,1883.64575,822.0957499999998
113,streatham,STREATHAM_S11_P0000_R7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,streatham,STREATHAM_S6.1_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5212.0,NA,NA,1876.32,180.45240000000013
115,streatham,STREATHAM_S6.1_P3123_R2,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
116,streatham,STREATHAM_S6.1_P3123_R2,2025,3,243.5,990.7555072,Canola,NA,NA,4457.42,0.0,NA,3075.6198,1841.3642928
117,streatham,STREATHAM_S2.3_P4123_R3,2023,1,296.0,1414.8675999999998,wheat,NA,NA,5819.0,NA,NA,2094.84,383.97240000000033
118,streatham,STREATHAM_S2.3_P4123_R3,2024,2,273.0,932.066,Faba bean,NA,NA,3035.394265,0.0,NA,1441.8122758749998,236.7462758749998
119,streatham,STREATHAM_S2.3_P4123_R3,2025,3,243.5,985.0688405999999,Canola,NA,NA,4991.07,0.0,NA,3443.8382999999994,2215.2694593999995
120,streatham,STREATHAM_S2.4_P3412_R3,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5767.0,NA,NA,2076.12,337.7524000000001
121,streatham,STREATHAM_S2.4_P3412_R3,2024,2,259.5,1111.9089351449275,Wheat,NA,NA,3542.226703,0.0,NA,1275.2016130799998,-96.20732206492767
122,streatham,STREATHAM_S2.4_P3412_R3,2025,3,215.5,846.0500000000001,Faba bean,NA,NA,4194.7,0.0,NA,1992.4825,930.9325
123,streatham,STREATHAM_S5_P2312_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5882.0,NA,NA,2117.52,421.65240000000017
124,streatham,STREATHAM_S5_P2312_R3,2024,2,237.5,911.807277173913,Barley,NA,NA,3875.448029,0.0,NA,1206.0394266248,56.732149450886936
125,streatham,STREATHAM_S5_P2312_R3,2025,3,232.5,906.0386956500001,Canola,NA,NA,5244.26,0.0,NA,3618.5394,2480.00070435
126,streatham,STREATHAM_S2.4_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2483.0,NA,NA,1179.425,-379.4250000000002
127,streatham,STREATHAM_S2.4_P1234_R1,2024,2,248.5,916.3794221014491,Canola,NA,NA,2940.516274,0.0,NA,2028.95622906,864.0768069585508
128,streatham,STREATHAM_S2.4_P1234_R1,2025,3,230.0,1089.5669,Wheat,NA,NA,6245.09,0.0,NA,2248.2324,928.6654999999998
129,streatham,STREATHAM_S2.2_P4123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5512.0,NA,NA,1984.32,288.4524000000001
130,streatham,STREATHAM_S2.2_P4123_R2,2024,2,240.0,836.633,Faba bean,NA,NA,3361.391695,0.0,NA,1596.6610551249998,520.0280551249998
131,streatham,STREATHAM_S2.2_P4123_R2,2025,3,232.5,982.7952174,Canola,NA,NA,5035.83,0.0,NA,3474.7227,2259.4274826
132,streatham,STREATHAM_S6.1_P1231_R3,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
133,streatham,STREATHAM_S6.1_P1231_R3,2024,2,259.5,1008.9681177536232,Canola,NA,NA,2282.146057,0.0,NA,1574.6807793299995,306.21266157637626
134,streatham,STREATHAM_S6.1_P1231_R3,2025,3,230.0,1060.1304695000001,Wheat,NA,NA,5354.66,0.0,NA,1927.6776,637.5471304999999
135,streatham,STREATHAM_S4_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5438.0,NA,NA,1957.68,261.81240000000025
136,streatham,STREATHAM_S4_P3123_R3,2024,2,286.0,635.0,Wheat,Vetch,NA,3600.0,0.0,NA,0.0,-921.0
137,streatham,STREATHAM_S4_P3123_R3,2025,3,243.5,920.652028995,Canola,NA,NA,5148.99,0.0,NA,3552.8031,2388.651071005
138,streatham,STREATHAM_S6.1_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5767.0,NA,NA,2076.12,380.2524000000001
139,streatham,STREATHAM_S6.1_P3123_R3,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
140,streatham,STREATHAM_S6.1_P3123_R3,2025,3,243.5,990.7555072000001,Canola,NA,NA,5002.17,0.0,NA,3451.4973,2217.2417928
141,streatham,STREATHAM_S1.2_P1212_R2,2023,1,307.0,1275.4,canola,NA,NA,4308.0,NA,NA,2972.52,1390.12
142,streatham,STREATHAM_S1.2_P1212_R2,2024,2,240.0,861.0076,Wheat,NA,NA,2710.43771,0.0,NA,975.7575756,-125.25002440000003
143,streatham,STREATHAM_S1.2_P1212_R2,2025,3,252.0,1022.5500000000001,Canola,NA,NA,4558.36,0.0,NA,3145.2683999999995,1870.7183999999993
144,streatham,STREATHAM_S13_P0000_R7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,streatham,STREATHAM_S10_P1212_R1,2023,1,386.439005,1123.95,canola,field pea,NA,2931.7068,1465.8534,NA,2694.2385492,1183.8495441999996
146,streatham,STREATHAM_S10_P1212_R1,2024,2,219.10325477499998,822.5826974637681,Wheat,Vetch,NA,1024.130191,0.0,NA,368.68686876,-672.9990834787682
147,streatham,STREATHAM_S10_P1212_R1,2025,3,318.413,856.9655072500001,Canola,Field pea,NA,2606.73,829.79,NA,2178.68752,1003.3090127499999
148,streatham,STREATHAM_S6.2_P3123_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5984.0,NA,NA,2154.24,458.37239999999997
149,streatham,STREATHAM_S6.2_P3123_R1,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
150,streatham,STREATHAM_S6.2_P3123_R1,2025,3,252.0,1040.07971015,Canola,NA,NA,3992.0,0.0,NA,2754.48,1462.40028985
151,streatham,STREATHAM_S4_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4151.0,NA,NA,2864.19,1281.79
152,streatham,STREATHAM_S4_P2312_R2,2024,2,259.5,1113.37238442029,Wheat,NA,NA,2637.485971,0.0,NA,949.49494956,-423.37743486029
153,streatham,STREATHAM_S4_P2312_R2,2025,3,204.5,711.0,Wheat,Vetch,NA,0.0,0.0,NA,0.0,-915.5
154,streatham,STREATHAM_S2.4_P3412_R2,2023,1,296.0,1442.3675999999998,wheat,NA,NA,4837.0,NA,NA,1741.32,2.952400000000125
155,streatham,STREATHAM_S2.4_P3412_R2,2024,2,259.5,1111.9089351449277,Wheat,NA,NA,3016.27385,0.0,NA,1085.858586,-285.5503491449276
156,streatham,STREATHAM_S2.4_P3412_R2,2025,3,215.5,846.0500000000001,Faba bean,NA,NA,3773.75,0.0,NA,1792.53125,730.9812499999999
157,streatham,STREATHAM_S4_P1231_R2,2023,1,248.5,994.926,wheat,vetch ,NA,0.0,NA,NA,0.0,-1243.426
158,streatham,STREATHAM_S4_P1231_R2,2024,2,248.5,888.9354510869566,Canola,NA,NA,2909.652076,0.0,NA,2007.65993244,870.2244813530433
159,streatham,STREATHAM_S4_P1231_R2,2025,3,230.0,1070.59936085,Wheat,NA,NA,7443.77,0.0,NA,2679.7572,1379.15783915
160,streatham,STREATHAM_S3_P3412_R3,2023,1,307.0,1275.4,canola,NA,NA,3923.0,NA,NA,2706.87,1124.4699999999998
161,streatham,STREATHAM_S3_P3412_R3,2024,2,259.5,1088.006297463768,Wheat,NA,NA,3096.998208,0.0,NA,1114.91935488,-232.58694258376818
162,streatham,STREATHAM_S3_P3412_R3,2025,3,215.5,846.0500000000001,Faba bean,NA,NA,4421.78,0.0,NA,2100.3455,1038.7954999999997
163,streatham,STREATHAM_S1.4_P1212_R3,2023,1,307.0,1315.4,canola,NA,NA,4462.0,NA,NA,3078.78,1456.38
164,streatham,STREATHAM_S1.4_P1212_R3,2024,2,248.5,1106.6266742753623,Wheat,NA,NA,3029.793907,0.0,NA,1090.72580652,-264.40086775536224
165,streatham,STREATHAM_S1.4_P1212_R3,2025,3,243.5,951.1166667000001,Canola,NA,NA,4929.24,0.0,NA,3401.1756,2206.5589333
166,streatham,STREATHAM_S6.2_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4130.0,NA,NA,2849.7,1267.2999999999997
167,streatham,STREATHAM_S6.2_P2312_R2,2024,2,259.5,1117.1976597826088,Wheat,NA,NA,2727.272727,0.0,NA,981.81818172,-394.87947806260877
168,streatham,STREATHAM_S6.2_P2312_R2,2025,3,215.5,716.7,Pasture,NA,NA,0.0,0.0,NA,0.0,-932.2
169,streatham,STREATHAM_S3_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2202.0,NA,NA,1045.95,-512.9000000000001
170,streatham,STREATHAM_S3_P1234_R1,2024,2,259.5,1095.3065583333334,Wheat,NA,NA,2934.904602,0.0,NA,1056.56565672,-298.24090161333334
171,streatham,STREATHAM_S3_P1234_R1,2025,3,232.5,936.14855074,Canola,NA,NA,3584.8,0.0,NA,2473.512,1304.8634492600002
172,streatham,STREATHAM_S7_P1234_R1,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
173,streatham,STREATHAM_S7_P1234_R1,2024,2,185.0,611.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-796.0
174,streatham,STREATHAM_S7_P1234_R1,2025,3,252.0,1036.62028985,Canola,NA,NA,2992.59,0.0,NA,2064.8871,776.2668101499999
175,streatham,STREATHAM_S2.4_P2341_R3,2023,1,307.0,1315.4,canola,NA,NA,4479.0,NA,NA,3090.51,1468.1100000000001
176,streatham,STREATHAM_S2.4_P2341_R3,2024,2,259.5,1141.533833695652,Wheat,NA,NA,3099.798387,0.0,NA,1115.92741932,-285.1064143756521
177,streatham,STREATHAM_S2.4_P2341_R3,2025,3,230.0,1011.7831739000001,Wheat,NA,NA,8220.65,0.0,NA,2959.434,1717.6508261000001
178,streatham,STREATHAM_S1.3_P1212_R3,2023,1,279.0,1160.3999999999999,canola,NA,NA,1784.0,NA,NA,1230.9599999999998,-208.44000000000005
179,streatham,STREATHAM_S1.3_P1212_R3,2024,2,240.0,831.6825999999999,Wheat,NA,NA,3094.198029,0.0,NA,1113.91129044,42.22869044000004
