,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
53,streatham,STREATHAM_S2.2_P1234_R2,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2557.0,NA,NA,1380.7800000000002,-178.06999999999994
54,streatham,STREATHAM_S2.2_P1234_R2,2024,2,248.5,910.4324655797102,Canola,NA,NA,2766.554433,0.0,NA,2434.56790104,1275.6354354602897
55,streatham,STREATHAM_S11_P0000_R3,2023,1,292.5,1225.4225,wheat,barley,faba bean,4622.0,0.0,0.0,1479.58,-38.34249999999997
56,streatham,STREATHAM_S11_P0000_R3,2024,2,165.5,2158.8602192028984,Canola,NA,NA,3050.328554,0.0,NA,2684.28912752,359.92890831710156
57,streatham,STREATHAM_S11_P0000_R8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,streatham,STREATHAM_S13_P0000_R3,2023,1,226.5,1137.9,Perennial ryegrass,sub clover,NA,0.0,NA,NA,0.0,-1364.4
59,streatham,STREATHAM_S13_P0000_R3,2024,2,185.0,1833.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-2018.0
60,streatham,STREATHAM_S2.3_P1234_R1,2023,1,270.5,1200.1525,faba bean,NA,NA,2572.0,NA,NA,1388.88,-81.77249999999981
61,streatham,STREATHAM_S2.3_P1234_R1,2023,2,281.5,1000.5082771739131,Canola,NA,NA,2376.54321,0.0,NA,2091.3580248,809.3497476260867
62,streatham,STREATHAM_S4_P2312_R3,2023,1,307.0,1275.4,canola,NA,NA,4172.0,NA,NA,3671.36,2088.96
63,streatham,STREATHAM_S4_P2312_R3,2024,2,215.5,885.3147844202899,Wheat,NA,NA,2444.556452,0.0,NA,782.2580646399999,-318.55671978029
64,streatham,STREATHAM_S2.4_P4123_R2,2023,1,296.0,1442.3675999999998,wheat,NA,NA,6312.0,NA,NA,2019.84,281.4724000000001
65,streatham,STREATHAM_S2.4_P4123_R2,2024,2,240.0,836.633,Faba bean,NA,NA,3636.363636,0.0,NA,1963.63636344,887.0033634399999
66,streatham,STREATHAM_S7_P1234_R3,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
67,streatham,STREATHAM_S7_P1234_R3,2024,2,185.0,611.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-796.0
68,streatham,STREATHAM_S2.2_P4123_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5712.0,NA,NA,1827.84,131.9724000000001
69,streatham,STREATHAM_S2.2_P4123_R1,2024,2,240.0,836.633,Faba bean,NA,NA,3069.584736,0.0,NA,1657.57575744,580.9427574399999
70,streatham,STREATHAM_S9.1_P1212_R2,2023,1,259.5,1073.95,canola,field pea,NA,4293.0,0.0,NA,3777.84,2444.3900000000003
71,streatham,STREATHAM_S9.1_P1212_R2,2024,2,215.5,876.8992771739131,Wheat,NA,NA,2786.195286,0.0,NA,891.5824915200001,-200.81678565391303
72,streatham,STREATHAM_S11_P0000_R2,2023,1,292.5,1225.4225,wheat,barley,faba bean,4616.0,0.0,0.0,1477.66,-40.26249999999982
73,streatham,STREATHAM_S11_P0000_R2,2024,2,165.5,2158.8602192028984,Canola,NA,NA,3135.054246,0.0,NA,2758.84773648,434.4875172771017
74,streatham,STREATHAM_S6.1_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5212.0,NA,NA,1667.84,-28.027599999999893
75,streatham,STREATHAM_S6.1_P3123_R2,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
76,streatham,STREATHAM_S11_P0000_R7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,streatham,STREATHAM_S2.1_P3412_R2,2023,1,296.0,1352.3675999999998,wheat,NA,NA,5681.0,NA,NA,1817.92,169.55240000000026
78,streatham,STREATHAM_S2.1_P3412_R2,2024,2,259.5,1084.7268101449276,Wheat,NA,NA,4545.454545,0.0,NA,1454.5454544,110.31864425507229
79,streatham,STREATHAM_S2.3_P4123_R3,2023,1,296.0,1414.8675999999998,wheat,NA,NA,5819.0,NA,NA,1862.08,151.21240000000012
80,streatham,STREATHAM_S2.3_P4123_R3,2024,2,273.0,932.0660000000001,Faba bean,NA,NA,3035.394265,0.0,NA,1639.1129031,434.0469030999999
81,streatham,STREATHAM_S2.4_P3412_R3,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5767.0,NA,NA,1845.44,107.07240000000024
82,streatham,STREATHAM_S2.4_P3412_R3,2024,2,259.5,1111.9089351449275,Wheat,NA,NA,3542.226703,0.0,NA,1133.51254496,-237.89639018492744
83,streatham,STREATHAM_S5_P2312_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5882.0,NA,NA,1882.24,186.3724000000002
84,streatham,STREATHAM_S5_P2312_R3,2024,2,237.5,911.807277173913,Barley,NA,NA,3875.448029,0.0,NA,1123.87992841,-25.42734876391296
85,streatham,STREATHAM_S2.2_P4123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5512.0,NA,NA,1763.84,67.9724000000001
86,streatham,STREATHAM_S2.2_P4123_R2,2024,2,240.0,836.633,Faba bean,NA,NA,3361.391695,0.0,NA,1815.1515153,738.5185153
87,streatham,STREATHAM_S2.4_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2483.0,NA,NA,1340.8200000000002,-218.02999999999997
88,streatham,STREATHAM_S2.4_P1234_R1,2024,2,248.5,916.3794221014492,Canola,NA,NA,2940.516274,0.0,NA,2587.65432112,1422.774899018551
89,streatham,STREATHAM_S6.1_P1231_R3,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
90,streatham,STREATHAM_S6.1_P1231_R3,2024,2,226.5,925.4431177536233,Canola,NA,NA,2282.146057,0.0,NA,2008.28853016,856.3454124063767
91,streatham,STREATHAM_S4_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5438.0,NA,NA,1740.16,44.29240000000027
92,streatham,STREATHAM_S4_P3123_R3,2024,2,196.0,635.0,Wheat,Vetch,NA,3600.0,0.0,NA,0.0,-831.0
93,streatham,STREATHAM_S1.2_P1212_R2,2023,1,307.0,1275.4,canola,NA,NA,4308.0,NA,NA,3791.04,2208.64
94,streatham,STREATHAM_S1.2_P1212_R2,2024,2,240.0,861.0076000000001,Wheat,NA,NA,2710.43771,0.0,NA,867.3400672,-233.66753280000012
95,streatham,STREATHAM_S6.1_P3123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5767.0,NA,NA,1845.44,149.57240000000024
96,streatham,STREATHAM_S6.1_P3123_R3,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
97,streatham,STREATHAM_S13_P0000_R7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,streatham,STREATHAM_S10_P1212_R1,2023,1,276.5,1123.95,canola,field pea,NA,4398.0,0.0,NA,3870.24,2469.79
99,streatham,STREATHAM_S10_P1212_R1,2024,2,193.5,822.5826974637681,Wheat,Vetch,NA,1024.130191,0.0,NA,327.72166112,-688.3610363437681
100,streatham,STREATHAM_S6.2_P3123_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5984.0,NA,NA,1914.88,219.0124000000003
101,streatham,STREATHAM_S6.2_P3123_R1,2024,2,218.0,646.475,Pasture,NA,NA,0.0,0.0,NA,0.0,-864.475
102,streatham,STREATHAM_S4_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4151.0,NA,NA,3652.88,2070.48
103,streatham,STREATHAM_S4_P2312_R2,2024,2,215.5,885.3147844202899,Wheat,NA,NA,2637.485971,0.0,NA,843.9955107200001,-256.81927370028984
104,streatham,STREATHAM_S2.4_P3412_R2,2023,1,296.0,1442.3675999999998,wheat,NA,NA,4837.0,NA,NA,1547.84,-190.5275999999999
105,streatham,STREATHAM_S2.4_P3412_R2,2024,2,259.5,1111.9089351449275,Wheat,NA,NA,3016.27385,0.0,NA,965.207632,-406.20130314492746
106,streatham,STREATHAM_S1.4_P1212_R3,2023,1,307.0,1315.4,canola,NA,NA,4462.0,NA,NA,3926.56,2304.16
107,streatham,STREATHAM_S1.4_P1212_R3,2024,2,248.5,1106.6266742753623,Wheat,NA,NA,3029.793907,0.0,NA,969.53405024,-385.5926240353623
108,streatham,STREATHAM_S3_P3412_R3,2023,1,307.0,1275.4,canola,NA,NA,3923.0,NA,NA,3452.24,1869.8399999999997
109,streatham,STREATHAM_S3_P3412_R3,2024,2,215.5,859.9486974637681,Wheat,NA,NA,3096.998208,0.0,NA,991.03942656,-84.40927090376806
110,streatham,STREATHAM_S4_P1231_R2,2023,1,248.5,994.926,wheat,vetch ,NA,0.0,0.0,NA,0.0,-1243.426
111,streatham,STREATHAM_S4_P1231_R2,2024,2,215.5,805.4104510869565,Canola,NA,NA,2909.652076,0.0,NA,2560.49382688,1539.5833757930436
112,streatham,STREATHAM_S6.2_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4130.0,NA,NA,3634.4,2052.0
113,streatham,STREATHAM_S6.2_P2312_R2,2024,2,215.5,889.1400597826088,Wheat,NA,NA,2727.272727,0.0,NA,872.72727264,-231.91278714260875
114,streatham,STREATHAM_S3_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2202.0,NA,NA,1189.0800000000002,-369.77
115,streatham,STREATHAM_S3_P1234_R1,2024,2,215.5,867.2489583333333,Wheat,NA,NA,2934.904602,0.0,NA,939.16947264,-143.57948569333337
116,streatham,STREATHAM_S7_P1234_R1,2023,1,226.5,961.9,balansa clover,balansa clover,chicory ,0.0,NA,NA,0.0,-1188.4
117,streatham,STREATHAM_S7_P1234_R1,2024,2,185.0,611.0,Pasture,NA,NA,0.0,0.0,NA,0.0,-796.0
118,streatham,STREATHAM_S2.4_P2341_R3,2023,1,307.0,1315.4,canola,NA,NA,4479.0,NA,NA,3941.52,2319.12
119,streatham,STREATHAM_S2.4_P2341_R3,2024,2,259.5,1141.533833695652,Wheat,NA,NA,3099.798387,0.0,NA,991.93548384,-409.09834985565203
120,streatham,STREATHAM_S1.3_P1212_R3,2023,1,279.0,1160.3999999999999,canola,NA,NA,1784.0,NA,NA,1569.92,130.5200000000002
121,streatham,STREATHAM_S1.3_P1212_R3,2024,2,240.0,831.6825999999999,Wheat,NA,NA,3094.198029,0.0,NA,990.14336928,-81.53923071999986
122,streatham,STREATHAM_S3_P4123_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,6627.0,NA,NA,2120.64,424.77240000000006
123,streatham,STREATHAM_S3_P4123_R3,2024,2,240.0,836.633,Faba bean,NA,NA,4169.466846,0.0,NA,2251.51209684,1174.87909684
124,streatham,STREATHAM_S6.1_P2312_R2,2023,1,307.0,1275.4,canola,NA,NA,4168.0,NA,NA,3667.84,2085.44
125,streatham,STREATHAM_S6.1_P2312_R2,2024,2,215.5,926.8369873188406,Wheat,NA,NA,2558.922559,0.0,NA,818.85521888,-323.4817684388405
126,streatham,STREATHAM_S2.4_P4123_R3,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5641.0,NA,NA,1805.12,66.75240000000008
127,streatham,STREATHAM_S2.4_P4123_R3,2024,2,240.0,836.633,Faba bean,NA,NA,3393.817204,0.0,NA,1832.66129016,756.0282901599999
128,streatham,STREATHAM_S2.3_P3412_R1,2023,1,296.0,1414.8675999999998,wheat,NA,NA,3889.0,NA,NA,1244.48,-466.3875999999998
129,streatham,STREATHAM_S2.3_P3412_R1,2024,2,259.5,1015.9049786231884,Wheat,NA,NA,1618.967452,0.0,NA,518.06958464,-757.3353939831884
130,streatham,STREATHAM_S3_P1234_R2,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2083.0,NA,NA,1124.8200000000002,-434.03
131,streatham,STREATHAM_S3_P1234_R2,2024,2,215.5,867.2489583333333,Wheat,NA,NA,3630.751964,0.0,NA,1161.84062848,79.09167014666673
132,streatham,STREATHAM_S2.3_P2341_R3,2023,1,279.0,1185.3999999999999,canola,NA,NA,3843.0,NA,NA,3381.84,1917.4400000000003
133,streatham,STREATHAM_S2.3_P2341_R3,2024,2,248.5,1078.3927757246377,Wheat,NA,NA,2954.189068,0.0,NA,945.34050176,-381.5522739646376
134,streatham,STREATHAM_S2.2_P1234_R1,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2361.0,NA,NA,1274.94,-283.9100000000001
135,streatham,STREATHAM_S2.2_P1234_R1,2024,2,248.5,910.4324655797102,Canola,NA,NA,2918.069585,0.0,NA,2567.9012348,1408.96876922029
136,streatham,STREATHAM_S9.1_P2121_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4564.0,NA,NA,1460.48,-235.3875999999998
137,streatham,STREATHAM_S9.1_P2121_R2,2024,2,207.0,654.1,Canola,Field Pea,NA,1907.968575,610.5499439,NA,1954.3703706989,1093.2703706989
138,streatham,STREATHAM_S13_P0000_R4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,streatham,STREATHAM_S13_P0000_R5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,streatham,STREATHAM_S2.1_P2341_R3,2023,1,307.0,1225.4,canola,NA,NA,4118.0,NA,NA,3623.84,2091.44
141,streatham,STREATHAM_S2.1_P2341_R3,2024,2,259.5,1077.0797666666665,Wheat,NA,NA,2786.178315,0.0,NA,891.5770608,-445.0027058666665
142,streatham,STREATHAM_S2.2_P2341_R2,2023,1,307.0,1275.4,canola,NA,NA,4442.0,NA,NA,3908.96,2326.56
143,streatham,STREATHAM_S2.2_P2341_R2,2024,2,259.5,1111.250761231884,Wheat,NA,NA,3232.323232,0.0,NA,1034.34343424,-336.407326991884
144,streatham,STREATHAM_S2.1_P1234_R2,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2196.0,NA,NA,1185.84,-373.0100000000002
145,streatham,STREATHAM_S2.1_P1234_R2,2024,2,248.5,825.027963768116,Canola,NA,NA,2626.262626,0.0,NA,2311.11111088,1237.583147111884
146,streatham,STREATHAM_S1.4_P1212_R2,2023,1,307.0,1315.4,canola,NA,NA,430.0,NA,NA,378.4,-1244.0
147,streatham,STREATHAM_S1.4_P1212_R2,2024,2,248.5,1106.6266742753623,Wheat,NA,NA,2581.369248,0.0,NA,826.03815936,-529.0885149153623
148,streatham,STREATHAM_S1.3_P2121_R1,2023,1,296.0,1414.8675999999998,wheat,NA,NA,4384.0,NA,NA,1402.88,-307.9875999999997
149,streatham,STREATHAM_S1.3_P2121_R1,2024,2,262.0,811.545,Canola,NA,NA,2895.622896,0.0,NA,2548.14814848,1474.60314848
150,streatham,STREATHAM_S3_P2341_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5311.0,NA,NA,1699.52,3.6524000000001706
151,streatham,STREATHAM_S3_P2341_R2,2024,2,215.5,798.0360163043479,Canola,NA,NA,3347.362514,0.0,NA,2945.67901232,1932.142996015652
152,streatham,STREATHAM_S1.3_P1212_R2,2023,1,279.0,1160.3999999999999,canola,NA,NA,4058.0,NA,NA,3571.04,2131.6400000000003
153,streatham,STREATHAM_S1.3_P1212_R2,2024,2,240.0,831.6826,Wheat,NA,NA,2786.195286,0.0,NA,891.5824915200001,-180.1001084799999
154,streatham,STREATHAM_S2.4_P3412_R1,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5576.0,NA,NA,1784.32,45.952400000000125
155,streatham,STREATHAM_S2.4_P3412_R1,2024,2,259.5,1111.9089351449275,Wheat,NA,NA,2143.65881,0.0,NA,685.9708191999999,-685.4381159449275
156,streatham,STREATHAM_S2.4_P2341_R2,2023,1,307.0,1315.4,canola,NA,NA,4218.0,NA,NA,3711.84,2089.44
157,streatham,STREATHAM_S2.4_P2341_R2,2024,2,259.5,1141.5338336956522,Wheat,NA,NA,2707.631874,0.0,NA,866.44219968,-534.5916340156522
158,streatham,STREATHAM_S2.4_P1234_R3,2023,1,292.5,1266.3500000000001,faba bean,NA,NA,2242.0,NA,NA,1210.68,-348.1700000000001
159,streatham,STREATHAM_S2.4_P1234_R3,2024,2,248.5,916.3794221014492,Canola,NA,NA,2959.789427,0.0,NA,2604.6146957600004,1439.7352736585513
160,streatham,STREATHAM_S9.2_P2121_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,4948.0,NA,NA,1583.36,-112.50759999999991
161,streatham,STREATHAM_S9.2_P2121_R1,2024,2,215.5,725.0014067028986,Canola,Field Pea,NA,1851.851852,353.5353535,NA,1789.0740741885,848.5726674856013
162,streatham,STREATHAM_S8_P3123_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5750.0,NA,NA,1840.0,144.1324000000002
163,streatham,STREATHAM_S8_P3123_R2,2024,2,207.0,659.3,Vetch,NA,NA,0.0,0.0,NA,0.0,-866.3
164,streatham,STREATHAM_S2.2_P2341_R1,2023,1,307.0,1275.4,canola,NA,NA,3955.0,NA,NA,3480.4,1898.0
165,streatham,STREATHAM_S2.2_P2341_R1,2024,2,259.5,1111.250761231884,Wheat,NA,NA,1787.317621,0.0,NA,571.94163872,-798.8091225118841
166,streatham,STREATHAM_S1.2_P1212_R3,2023,1,307.0,1275.4,canola,NA,NA,3797.0,NA,NA,3341.36,1758.96
167,streatham,STREATHAM_S1.2_P1212_R3,2024,2,240.0,861.0076,Wheat,NA,NA,2595.766129,0.0,NA,830.64516128,-270.36243872
168,streatham,STREATHAM_S1.4_P2121_R2,2023,1,296.0,1442.3675999999998,wheat,NA,NA,5317.0,NA,NA,1701.44,-36.92759999999976
169,streatham,STREATHAM_S1.4_P2121_R2,2024,2,248.5,903.0347554347826,Canola,NA,NA,3358.585859,0.0,NA,2955.55555592,1804.0208004852175
170,streatham,STREATHAM_S1.2_P2121_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,6047.0,NA,NA,1935.04,239.17240000000015
171,streatham,STREATHAM_S1.2_P2121_R1,2024,2,240.0,736.39,Canola,NA,NA,3498.877666,0.0,NA,3079.01234608,2102.62234608
172,streatham,STREATHAM_S9.1_P1212_R3,2023,1,259.5,1073.95,canola,field pea,NA,4800.0,0.0,NA,4224.0,2890.55
173,streatham,STREATHAM_S9.1_P1212_R3,2024,2,215.5,876.8992771739131,Wheat,NA,NA,3167.002688,0.0,NA,1013.44086016,-78.95841701391305
174,streatham,STREATHAM_S3_P2341_R3,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5905.0,NA,NA,1889.6,193.7324000000001
175,streatham,STREATHAM_S3_P2341_R3,2024,2,215.5,798.0360163043479,Canola,NA,NA,3130.600358,0.0,NA,2754.92831504,1741.3922987356523
176,streatham,STREATHAM_S5_P2312_R2,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5442.0,NA,NA,1741.44,45.57240000000024
177,streatham,STREATHAM_S5_P2312_R2,2024,2,237.5,911.807277173913,Barley,NA,NA,4789.56229,0.0,NA,1388.9730641,239.6657869260871
178,streatham,STREATHAM_S5_P2312_R1,2023,1,296.0,1399.8675999999998,wheat,NA,NA,5159.0,NA,NA,1650.88,-44.9875999999997
179,streatham,STREATHAM_S5_P2312_R1,2024,2,237.5,911.807277173913,Barley,NA,NA,3049.943883,0.0,NA,884.4837260699999,-264.82355110391313
180,streatham,STREATHAM_S1.2_P1212_R1,2023,1,307.0,1275.4,canola,NA,NA,4363.0,NA,NA,3839.44,2257.04
